IC_L_7: t= 0.10, L= 403.00, L_straight= 401.12, slack=  1.88, T_bat= 0.01, T_rov= 0.26, F_drag_cable=( 0.00, -0.06), Fy_cmd=  0.00, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 31.60, L= 409.89, L_straight= 402.89, slack=  7.00, T_bat= 6.76, T_rov= 0.50, F_drag_cable=( 0.01,  7.65), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 31.70, L= 409.92, L_straight= 402.92, slack=  7.00, T_bat= 6.79, T_rov= 0.50, F_drag_cable=( 0.01,  7.65), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 31.80, L= 409.96, L_straight= 402.96, slack=  7.00, T_bat= 6.78, T_rov= 0.50, F_drag_cable=( 0.01,  7.65), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 31.90, L= 409.99, L_straight= 402.99, slack=  7.00, T_bat= 6.78, T_rov= 0.50, F_drag_cable=( 0.01,  7.65), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 32.00, L= 410.03, L_straight= 403.03, slack=  7.00, T_bat= 6.77, T_rov= 0.50, F_drag_cable=( 0.01,  7.65), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 32.10, L= 410.06, L_straight= 403.06, slack=  7.00, T_bat= 6.74, T_rov= 0.50, F_drag_cable=( 0.01,  7.65), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 32.20, L= 410.10, L_straight= 403.10, slack=  7.00, T_bat= 6.75, T_rov= 0.50, F_drag_cable=( 0.01,  7.65), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 32.30, L= 410.13, L_straight= 403.13, slack=  7.00, T_bat= 6.80, T_rov= 0.50, F_drag_cable=( 0.01,  7.65), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 32.40, L= 410.17, L_straight= 403.16, slack=  7.01, T_bat= 6.79, T_rov= 0.50, F_drag_cable=( 0.01,  7.65), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 32.50, L= 410.20, L_straight= 403.20, slack=  7.01, T_bat= 6.66, T_rov= 0.50, F_drag_cable=( 0.01,  7.65), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 32.60, L= 410.24, L_straight= 403.23, slack=  7.01, T_bat= 6.69, T_rov= 0.50, F_drag_cable=( 0.01,  7.65), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 32.70, L= 410.27, L_straight= 403.27, slack=  7.01, T_bat= 6.64, T_rov= 0.50, F_drag_cable=( 0.01,  7.65), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 32.80, L= 410.31, L_straight= 403.30, slack=  7.01, T_bat= 6.57, T_rov= 0.50, F_drag_cable=( 0.01,  7.65), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 32.90, L= 410.34, L_straight= 403.34, slack=  7.01, T_bat= 6.57, T_rov= 0.50, F_drag_cable=( 0.01,  7.66), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 33.00, L= 410.38, L_straight= 403.37, slack=  7.01, T_bat= 6.65, T_rov= 0.50, F_drag_cable=( 0.01,  7.66), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 33.10, L= 410.42, L_straight= 403.41, slack=  7.01, T_bat= 6.71, T_rov= 0.50, F_drag_cable=( 0.01,  7.66), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 33.20, L= 410.45, L_straight= 403.44, slack=  7.01, T_bat= 6.75, T_rov= 0.50, F_drag_cable=( 0.01,  7.66), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 33.30, L= 410.49, L_straight= 403.48, slack=  7.01, T_bat= 6.83, T_rov= 0.50, F_drag_cable=( 0.01,  7.66), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 33.40, L= 410.52, L_straight= 403.51, slack=  7.01, T_bat= 6.82, T_rov= 0.50, F_drag_cable=( 0.01,  7.66), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 33.50, L= 410.56, L_straight= 403.54, slack=  7.01, T_bat= 6.79, T_rov= 0.50, F_drag_cable=( 0.01,  7.66), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 33.60, L= 410.59, L_straight= 403.58, slack=  7.01, T_bat= 6.86, T_rov= 0.50, F_drag_cable=( 0.01,  7.66), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 33.70, L= 410.63, L_straight= 403.61, slack=  7.01, T_bat= 6.81, T_rov= 0.50, F_drag_cable=( 0.01,  7.66), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 33.80, L= 410.66, L_straight= 403.65, slack=  7.01, T_bat= 6.76, T_rov= 0.50, F_drag_cable=( 0.01,  7.66), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 33.90, L= 410.70, L_straight= 403.68, slack=  7.01, T_bat= 6.71, T_rov= 0.50, F_drag_cable=( 0.01,  7.66), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 34.00, L= 410.73, L_straight= 403.72, slack=  7.01, T_bat= 6.62, T_rov= 0.50, F_drag_cable=( 0.01,  7.66), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 34.10, L= 410.77, L_straight= 403.75, slack=  7.01, T_bat= 6.66, T_rov= 0.50, F_drag_cable=( 0.01,  7.66), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 34.20, L= 410.80, L_straight= 403.79, slack=  7.02, T_bat= 6.69, T_rov= 0.50, F_drag_cable=( 0.01,  7.66), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 34.30, L= 410.84, L_straight= 403.82, slack=  7.02, T_bat= 6.79, T_rov= 0.50, F_drag_cable=( 0.01,  7.66), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 34.40, L= 410.87, L_straight= 403.86, slack=  7.02, T_bat= 6.81, T_rov= 0.50, F_drag_cable=( 0.01,  7.67), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 34.50, L= 410.91, L_straight= 403.89, slack=  7.02, T_bat= 6.77, T_rov= 0.50, F_drag_cable=( 0.01,  7.67), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 34.60, L= 410.94, L_straight= 403.92, slack=  7.02, T_bat= 6.74, T_rov= 0.50, F_drag_cable=( 0.01,  7.67), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 34.70, L= 410.98, L_straight= 403.96, slack=  7.02, T_bat= 6.71, T_rov= 0.50, F_drag_cable=( 0.01,  7.67), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 34.80, L= 411.01, L_straight= 403.99, slack=  7.02, T_bat= 6.73, T_rov= 0.50, F_drag_cable=( 0.01,  7.67), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 34.90, L= 411.05, L_straight= 404.03, slack=  7.02, T_bat= 6.76, T_rov= 0.50, F_drag_cable=( 0.01,  7.67), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 35.00, L= 411.08, L_straight= 404.06, slack=  7.02, T_bat= 6.76, T_rov= 0.50, F_drag_cable=( 0.01,  7.67), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 35.10, L= 411.12, L_straight= 404.10, slack=  7.02, T_bat= 6.76, T_rov= 0.50, F_drag_cable=( 0.01,  7.67), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 35.20, L= 411.15, L_straight= 404.13, slack=  7.02, T_bat= 6.79, T_rov= 0.50, F_drag_cable=( 0.01,  7.67), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 35.30, L= 411.19, L_straight= 404.17, slack=  7.02, T_bat= 6.73, T_rov= 0.50, F_drag_cable=( 0.01,  7.67), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 35.40, L= 411.22, L_straight= 404.20, slack=  7.02, T_bat= 6.81, T_rov= 0.50, F_drag_cable=( 0.01,  7.67), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 35.50, L= 411.26, L_straight= 404.24, slack=  7.02, T_bat= 6.78, T_rov= 0.50, F_drag_cable=( 0.01,  7.67), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 35.60, L= 411.29, L_straight= 404.27, slack=  7.02, T_bat= 6.76, T_rov= 0.50, F_drag_cable=( 0.01,  7.67), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 35.70, L= 411.33, L_straight= 404.30, slack=  7.02, T_bat= 6.76, T_rov= 0.50, F_drag_cable=( 0.01,  7.67), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 35.80, L= 411.36, L_straight= 404.34, slack=  7.02, T_bat= 6.75, T_rov= 0.50, F_drag_cable=( 0.01,  7.67), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 35.90, L= 411.40, L_straight= 404.37, slack=  7.03, T_bat= 6.68, T_rov= 0.50, F_drag_cable=( 0.01,  7.68), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 36.00, L= 411.43, L_straight= 404.41, slack=  7.03, T_bat= 6.74, T_rov= 0.50, F_drag_cable=( 0.01,  7.68), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 36.10, L= 411.47, L_straight= 404.44, slack=  7.03, T_bat= 6.72, T_rov= 0.50, F_drag_cable=( 0.01,  7.68), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 36.20, L= 411.50, L_straight= 404.48, slack=  7.03, T_bat= 6.72, T_rov= 0.50, F_drag_cable=( 0.01,  7.68), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 36.30, L= 411.54, L_straight= 404.51, slack=  7.03, T_bat= 6.73, T_rov= 0.50, F_drag_cable=( 0.01,  7.68), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 36.40, L= 411.57, L_straight= 404.55, slack=  7.03, T_bat= 6.71, T_rov= 0.50, F_drag_cable=( 0.01,  7.68), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 36.50, L= 411.61, L_straight= 404.58, slack=  7.03, T_bat= 6.75, T_rov= 0.50, F_drag_cable=( 0.01,  7.68), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 36.60, L= 411.65, L_straight= 404.62, slack=  7.03, T_bat= 6.67, T_rov= 0.50, F_drag_cable=( 0.01,  7.68), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 36.70, L= 411.68, L_straight= 404.65, slack=  7.03, T_bat= 6.70, T_rov= 0.50, F_drag_cable=( 0.01,  7.68), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 36.80, L= 411.72, L_straight= 404.68, slack=  7.03, T_bat= 6.68, T_rov= 0.50, F_drag_cable=( 0.01,  7.68), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 36.90, L= 411.75, L_straight= 404.72, slack=  7.03, T_bat= 6.70, T_rov= 0.50, F_drag_cable=( 0.01,  7.68), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 37.00, L= 411.79, L_straight= 404.75, slack=  7.03, T_bat= 6.74, T_rov= 0.50, F_drag_cable=( 0.01,  7.68), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 37.10, L= 411.82, L_straight= 404.79, slack=  7.03, T_bat= 6.69, T_rov= 0.50, F_drag_cable=( 0.01,  7.68), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 37.20, L= 411.86, L_straight= 404.82, slack=  7.03, T_bat= 6.75, T_rov= 0.50, F_drag_cable=( 0.01,  7.68), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 37.30, L= 411.89, L_straight= 404.86, slack=  7.03, T_bat= 6.81, T_rov= 0.50, F_drag_cable=( 0.01,  7.68), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 37.40, L= 411.93, L_straight= 404.89, slack=  7.03, T_bat= 6.79, T_rov= 0.50, F_drag_cable=( 0.01,  7.68), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 37.50, L= 411.96, L_straight= 404.93, slack=  7.04, T_bat= 6.74, T_rov= 0.50, F_drag_cable=( 0.01,  7.69), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 37.60, L= 412.00, L_straight= 404.96, slack=  7.04, T_bat= 6.71, T_rov= 0.50, F_drag_cable=( 0.01,  7.69), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 37.70, L= 412.03, L_straight= 405.00, slack=  7.04, T_bat= 6.77, T_rov= 0.50, F_drag_cable=( 0.01,  7.69), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 37.80, L= 412.07, L_straight= 405.03, slack=  7.04, T_bat= 6.76, T_rov= 0.50, F_drag_cable=( 0.01,  7.69), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 37.90, L= 412.10, L_straight= 405.06, slack=  7.04, T_bat= 6.78, T_rov= 0.50, F_drag_cable=( 0.01,  7.69), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 38.00, L= 412.14, L_straight= 405.10, slack=  7.04, T_bat= 6.77, T_rov= 0.50, F_drag_cable=( 0.01,  7.69), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 38.10, L= 412.17, L_straight= 405.13, slack=  7.04, T_bat= 6.74, T_rov= 0.50, F_drag_cable=( 0.01,  7.69), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 38.20, L= 412.21, L_straight= 405.17, slack=  7.04, T_bat= 6.75, T_rov= 0.50, F_drag_cable=( 0.01,  7.69), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 38.30, L= 412.24, L_straight= 405.20, slack=  7.04, T_bat= 6.71, T_rov= 0.50, F_drag_cable=( 0.01,  7.69), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 38.40, L= 412.28, L_straight= 405.24, slack=  7.04, T_bat= 6.70, T_rov= 0.50, F_drag_cable=( 0.01,  7.69), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 38.50, L= 412.31, L_straight= 405.27, slack=  7.04, T_bat= 6.59, T_rov= 0.50, F_drag_cable=( 0.01,  7.69), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 38.60, L= 412.35, L_straight= 405.31, slack=  7.04, T_bat= 6.64, T_rov= 0.50, F_drag_cable=( 0.01,  7.69), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 38.70, L= 412.38, L_straight= 405.34, slack=  7.04, T_bat= 6.63, T_rov= 0.50, F_drag_cable=( 0.01,  7.69), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 38.80, L= 412.42, L_straight= 405.38, slack=  7.04, T_bat= 6.62, T_rov= 0.50, F_drag_cable=( 0.01,  7.69), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 38.90, L= 412.45, L_straight= 405.41, slack=  7.04, T_bat= 6.73, T_rov= 0.50, F_drag_cable=( 0.01,  7.69), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 39.00, L= 412.49, L_straight= 405.44, slack=  7.04, T_bat= 6.70, T_rov= 0.50, F_drag_cable=( 0.01,  7.70), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 39.10, L= 412.52, L_straight= 405.48, slack=  7.04, T_bat= 6.71, T_rov= 0.50, F_drag_cable=( 0.01,  7.70), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 39.20, L= 412.56, L_straight= 405.51, slack=  7.05, T_bat= 6.77, T_rov= 0.50, F_drag_cable=( 0.01,  7.70), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
