IC_L_7: t= 0.10, L= 403.00, L_straight= 401.12, slack=  1.88, T_bat= 0.01, T_rov= 0.26, F_drag_cable=( 0.00,  0.05), Fy_cmd=  0.00, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 34.80, L= 422.31, L_straight= 414.97, slack=  7.34, T_bat= 13.74, T_rov= 0.50, F_drag_cable=( 0.01,  16.76), Fy_cmd=-25.00, desired=  0.80, ret=  0.57, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 34.90, L= 422.36, L_straight= 415.02, slack=  7.35, T_bat= 13.71, T_rov= 0.50, F_drag_cable=( 0.01,  16.76), Fy_cmd=-25.00, desired=  0.81, ret=  0.59, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 35.00, L= 422.42, L_straight= 415.07, slack=  7.36, T_bat= 13.76, T_rov= 0.50, F_drag_cable=( 0.01,  16.76), Fy_cmd=-25.00, desired=  0.81, ret=  0.61, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 35.10, L= 422.48, L_straight= 415.12, slack=  7.37, T_bat= 13.75, T_rov= 0.50, F_drag_cable=( 0.01,  16.76), Fy_cmd=-25.00, desired=  0.81, ret=  0.63, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 35.20, L= 422.55, L_straight= 415.17, slack=  7.38, T_bat= 13.80, T_rov= 0.50, F_drag_cable=( 0.01,  16.77), Fy_cmd=-25.00, desired=  0.81, ret=  0.65, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 35.30, L= 422.61, L_straight= 415.22, slack=  7.39, T_bat= 13.83, T_rov= 0.50, F_drag_cable=( 0.01,  16.77), Fy_cmd=-25.00, desired=  0.81, ret=  0.67, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 35.40, L= 422.68, L_straight= 415.27, slack=  7.41, T_bat= 13.89, T_rov= 0.50, F_drag_cable=( 0.01,  16.77), Fy_cmd=-25.00, desired=  0.82, ret=  0.68, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 35.50, L= 422.75, L_straight= 415.32, slack=  7.43, T_bat= 13.77, T_rov= 0.50, F_drag_cable=( 0.01,  16.77), Fy_cmd=-25.00, desired=  0.82, ret=  0.70, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 35.60, L= 422.82, L_straight= 415.37, slack=  7.45, T_bat= 13.58, T_rov= 0.50, F_drag_cable=( 0.01,  16.78), Fy_cmd=-25.00, desired=  0.82, ret=  0.71, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 35.70, L= 422.89, L_straight= 415.42, slack=  7.47, T_bat= 13.37, T_rov= 0.50, F_drag_cable=( 0.01,  16.78), Fy_cmd=-25.00, desired=  0.82, ret=  0.72, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 35.80, L= 422.96, L_straight= 415.47, slack=  7.49, T_bat= 13.42, T_rov= 0.50, F_drag_cable=( 0.01,  16.78), Fy_cmd=-25.00, desired=  0.60, ret=  0.71, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 35.90, L= 423.03, L_straight= 415.52, slack=  7.51, T_bat= 13.44, T_rov= 0.50, F_drag_cable=( 0.01,  16.78), Fy_cmd=-25.00, desired=  0.45, ret=  0.68, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 36.00, L= 423.10, L_straight= 415.57, slack=  7.53, T_bat= 13.65, T_rov= 0.50, F_drag_cable=( 0.01,  16.79), Fy_cmd=-25.00, desired=  0.35, ret=  0.65, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 36.10, L= 423.16, L_straight= 415.62, slack=  7.54, T_bat= 13.73, T_rov= 0.50, F_drag_cable=( 0.01,  16.79), Fy_cmd=-25.00, desired=  0.27, ret=  0.61, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 36.20, L= 423.23, L_straight= 415.67, slack=  7.55, T_bat= 13.75, T_rov= 0.50, F_drag_cable=( 0.01,  16.79), Fy_cmd=-25.00, desired=  0.22, ret=  0.57, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 36.30, L= 423.28, L_straight= 415.72, slack=  7.56, T_bat= 13.78, T_rov= 0.50, F_drag_cable=( 0.01,  16.79), Fy_cmd=-25.00, desired=  0.18, ret=  0.53, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 36.40, L= 423.34, L_straight= 415.77, slack=  7.56, T_bat= 13.86, T_rov= 0.50, F_drag_cable=( 0.01,  16.80), Fy_cmd=-25.00, desired=  0.16, ret=  0.50, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 36.50, L= 423.39, L_straight= 415.82, slack=  7.56, T_bat= 13.83, T_rov= 0.50, F_drag_cable=( 0.01,  16.80), Fy_cmd=-25.00, desired=  0.14, ret=  0.46, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 36.60, L= 423.43, L_straight= 415.88, slack=  7.56, T_bat= 13.98, T_rov= 0.50, F_drag_cable=( 0.01,  16.80), Fy_cmd=-25.00, desired=  0.13, ret=  0.43, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 36.70, L= 423.47, L_straight= 415.93, slack=  7.55, T_bat= 13.82, T_rov= 0.50, F_drag_cable=( 0.01,  16.80), Fy_cmd=-25.00, desired=  0.12, ret=  0.40, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 36.80, L= 423.51, L_straight= 415.98, slack=  7.54, T_bat= 13.63, T_rov= 0.50, F_drag_cable=( 0.01,  16.80), Fy_cmd=-25.00, desired=  0.11, ret=  0.37, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 36.90, L= 423.55, L_straight= 416.03, slack=  7.52, T_bat= 13.53, T_rov= 0.50, F_drag_cable=( 0.01,  16.81), Fy_cmd=-25.00, desired=  0.11, ret=  0.34, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 37.00, L= 423.59, L_straight= 416.08, slack=  7.51, T_bat= 13.57, T_rov= 0.50, F_drag_cable=( 0.01,  16.81), Fy_cmd=-25.00, desired=  0.11, ret=  0.32, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 37.10, L= 423.62, L_straight= 416.13, slack=  7.49, T_bat= 13.66, T_rov= 0.50, F_drag_cable=( 0.01,  16.81), Fy_cmd=-25.00, desired=  0.32, ret=  0.32, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 37.20, L= 423.65, L_straight= 416.18, slack=  7.47, T_bat= 13.83, T_rov= 0.50, F_drag_cable=( 0.01,  16.81), Fy_cmd=-25.00, desired=  0.47, ret=  0.33, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 37.30, L= 423.68, L_straight= 416.23, slack=  7.45, T_bat= 13.80, T_rov= 0.50, F_drag_cable=( 0.01,  16.81), Fy_cmd=-25.00, desired=  0.57, ret=  0.36, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 37.40, L= 423.72, L_straight= 416.28, slack=  7.44, T_bat= 13.65, T_rov= 0.50, F_drag_cable=( 0.01,  16.81), Fy_cmd=-25.00, desired=  0.65, ret=  0.39, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 37.50, L= 423.76, L_straight= 416.33, slack=  7.43, T_bat= 13.57, T_rov= 0.50, F_drag_cable=( 0.01,  16.81), Fy_cmd=-25.00, desired=  0.70, ret=  0.42, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 37.60, L= 423.80, L_straight= 416.38, slack=  7.42, T_bat= 13.46, T_rov= 0.50, F_drag_cable=( 0.01,  16.82), Fy_cmd=-25.00, desired=  0.73, ret=  0.45, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 37.70, L= 423.84, L_straight= 416.43, slack=  7.41, T_bat= 13.59, T_rov= 0.50, F_drag_cable=( 0.01,  16.82), Fy_cmd=-25.00, desired=  0.76, ret=  0.48, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 37.80, L= 423.89, L_straight= 416.48, slack=  7.41, T_bat= 13.76, T_rov= 0.50, F_drag_cable=( 0.01,  16.82), Fy_cmd=-25.00, desired=  0.78, ret=  0.51, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 37.90, L= 423.94, L_straight= 416.53, slack=  7.41, T_bat= 13.79, T_rov= 0.50, F_drag_cable=( 0.01,  16.82), Fy_cmd=-25.00, desired=  0.79, ret=  0.54, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 38.00, L= 424.00, L_straight= 416.58, slack=  7.41, T_bat= 13.93, T_rov= 0.50, F_drag_cable=( 0.01,  16.82), Fy_cmd=-25.00, desired=  0.80, ret=  0.56, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 38.10, L= 424.05, L_straight= 416.63, slack=  7.42, T_bat= 13.87, T_rov= 0.50, F_drag_cable=( 0.01,  16.83), Fy_cmd=-25.00, desired=  0.80, ret=  0.59, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 38.20, L= 424.11, L_straight= 416.68, slack=  7.43, T_bat= 13.83, T_rov= 0.50, F_drag_cable=( 0.01,  16.83), Fy_cmd=-25.00, desired=  0.81, ret=  0.61, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 38.30, L= 424.17, L_straight= 416.73, slack=  7.44, T_bat= 13.69, T_rov= 0.50, F_drag_cable=( 0.01,  16.83), Fy_cmd=-25.00, desired=  0.81, ret=  0.63, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 38.40, L= 424.24, L_straight= 416.78, slack=  7.45, T_bat= 13.59, T_rov= 0.50, F_drag_cable=( 0.01,  16.83), Fy_cmd=-25.00, desired=  0.81, ret=  0.65, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 38.50, L= 424.30, L_straight= 416.83, slack=  7.47, T_bat= 13.73, T_rov= 0.50, F_drag_cable=( 0.01,  16.84), Fy_cmd=-25.00, desired=  0.81, ret=  0.66, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 38.60, L= 424.37, L_straight= 416.88, slack=  7.48, T_bat= 13.74, T_rov= 0.50, F_drag_cable=( 0.01,  16.84), Fy_cmd=-25.00, desired=  0.81, ret=  0.68, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 38.70, L= 424.43, L_straight= 416.93, slack=  7.50, T_bat= 13.84, T_rov= 0.50, F_drag_cable=( 0.01,  16.84), Fy_cmd=-25.00, desired=  0.82, ret=  0.69, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 38.80, L= 424.50, L_straight= 416.99, slack=  7.52, T_bat= 13.74, T_rov= 0.50, F_drag_cable=( 0.01,  16.84), Fy_cmd=-25.00, desired=  0.60, ret=  0.68, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 38.90, L= 424.57, L_straight= 417.04, slack=  7.54, T_bat= 13.70, T_rov= 0.50, F_drag_cable=( 0.01,  16.85), Fy_cmd=-25.00, desired=  0.45, ret=  0.66, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 39.00, L= 424.64, L_straight= 417.09, slack=  7.55, T_bat= 13.72, T_rov= 0.50, F_drag_cable=( 0.01,  16.85), Fy_cmd=-25.00, desired=  0.35, ret=  0.63, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 39.10, L= 424.70, L_straight= 417.14, slack=  7.56, T_bat= 13.84, T_rov= 0.50, F_drag_cable=( 0.01,  16.85), Fy_cmd=-25.00, desired=  0.27, ret=  0.59, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 39.20, L= 424.76, L_straight= 417.19, slack=  7.57, T_bat= 13.84, T_rov= 0.50, F_drag_cable=( 0.01,  16.85), Fy_cmd=-25.00, desired=  0.22, ret=  0.56, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 39.30, L= 424.82, L_straight= 417.24, slack=  7.58, T_bat= 13.81, T_rov= 0.50, F_drag_cable=( 0.01,  16.86), Fy_cmd=-25.00, desired=  0.18, ret=  0.52, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 39.40, L= 424.87, L_straight= 417.29, slack=  7.58, T_bat= 13.69, T_rov= 0.50, F_drag_cable=( 0.01,  16.86), Fy_cmd=-25.00, desired=  0.16, ret=  0.48, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 39.50, L= 424.92, L_straight= 417.34, slack=  7.58, T_bat= 13.70, T_rov= 0.50, F_drag_cable=( 0.01,  16.86), Fy_cmd=-25.00, desired=  0.14, ret=  0.45, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 39.60, L= 424.96, L_straight= 417.39, slack=  7.57, T_bat= 13.73, T_rov= 0.50, F_drag_cable=( 0.01,  16.86), Fy_cmd=-25.00, desired=  0.13, ret=  0.42, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 39.70, L= 425.00, L_straight= 417.44, slack=  7.56, T_bat= 13.73, T_rov= 0.50, F_drag_cable=( 0.01,  16.86), Fy_cmd=-25.00, desired=  0.12, ret=  0.39, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 39.80, L= 425.04, L_straight= 417.49, slack=  7.55, T_bat= 13.70, T_rov= 0.50, F_drag_cable=( 0.01,  16.86), Fy_cmd=-25.00, desired=  0.11, ret=  0.36, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 39.90, L= 425.08, L_straight= 417.54, slack=  7.54, T_bat= 13.73, T_rov= 0.50, F_drag_cable=( 0.01,  16.87), Fy_cmd=-25.00, desired=  0.11, ret=  0.33, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
[SCEN] t=40.00 scen=Fx crit=(t>40:5) T_bat=13.798537771021598 y=-416.54 x=29.65 L=425.11
IC_L_7: t= 40.00, L= 425.11, L_straight= 417.59, slack=  7.52, T_bat= 13.80, T_rov= 0.50, F_drag_cable=( 0.01,  16.87), Fy_cmd=-25.00, desired=  0.11, ret=  0.31, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 40.10, L= 425.14, L_straight= 417.64, slack=  7.50, T_bat= 13.90, T_rov= 0.50, F_drag_cable=( 0.01,  16.87), Fy_cmd=-25.00, desired=  0.32, ret=  0.31, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 40.20, L= 425.17, L_straight= 417.69, slack=  7.48, T_bat= 13.95, T_rov= 0.50, F_drag_cable=(-0.00,  16.87), Fy_cmd=-25.00, desired=  0.47, ret=  0.33, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 40.30, L= 425.21, L_straight= 417.74, slack=  7.46, T_bat= 13.99, T_rov= 0.50, F_drag_cable=(-0.02,  16.87), Fy_cmd=-25.00, desired=  0.57, ret=  0.35, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 40.40, L= 425.24, L_straight= 417.79, slack=  7.45, T_bat= 13.90, T_rov= 0.50, F_drag_cable=(-0.08,  16.87), Fy_cmd=-25.00, desired=  0.65, ret=  0.38, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 40.50, L= 425.28, L_straight= 417.84, slack=  7.44, T_bat= 13.82, T_rov= 0.50, F_drag_cable=(-0.18,  16.87), Fy_cmd=-25.00, desired=  0.70, ret=  0.41, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 40.60, L= 425.32, L_straight= 417.89, slack=  7.43, T_bat= 13.79, T_rov= 0.50, F_drag_cable=(-0.30,  16.88), Fy_cmd=-25.00, desired=  0.74, ret=  0.45, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 40.70, L= 425.37, L_straight= 417.95, slack=  7.42, T_bat= 13.70, T_rov= 0.50, F_drag_cable=(-0.45,  16.88), Fy_cmd=-25.00, desired=  0.76, ret=  0.48, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 40.80, L= 425.41, L_straight= 418.00, slack=  7.42, T_bat= 13.91, T_rov= 0.50, F_drag_cable=(-0.63,  16.88), Fy_cmd=-25.00, desired=  0.78, ret=  0.51, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 40.90, L= 425.46, L_straight= 418.05, slack=  7.42, T_bat= 13.84, T_rov= 0.50, F_drag_cable=(-0.83,  16.88), Fy_cmd=-25.00, desired=  0.79, ret=  0.54, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 41.00, L= 425.52, L_straight= 418.10, slack=  7.42, T_bat= 13.90, T_rov= 0.50, F_drag_cable=(-1.04,  16.88), Fy_cmd=-25.00, desired=  0.80, ret=  0.56, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 41.10, L= 425.57, L_straight= 418.15, slack=  7.42, T_bat= 13.84, T_rov= 0.50, F_drag_cable=(-1.26,  16.89), Fy_cmd=-25.00, desired=  0.81, ret=  0.59, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 41.20, L= 425.63, L_straight= 418.20, slack=  7.43, T_bat= 13.93, T_rov= 0.50, F_drag_cable=(-1.49,  16.89), Fy_cmd=-25.00, desired=  0.82, ret=  0.61, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 41.30, L= 425.69, L_straight= 418.25, slack=  7.44, T_bat= 14.05, T_rov= 0.50, F_drag_cable=(-1.71,  16.89), Fy_cmd=-25.00, desired=  0.82, ret=  0.63, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 41.40, L= 425.76, L_straight= 418.31, slack=  7.45, T_bat= 14.15, T_rov= 0.50, F_drag_cable=(-1.94,  16.89), Fy_cmd=-25.00, desired=  0.82, ret=  0.65, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 41.50, L= 425.82, L_straight= 418.36, slack=  7.46, T_bat= 14.13, T_rov= 0.50, F_drag_cable=(-2.15,  16.90), Fy_cmd=-25.00, desired=  0.83, ret=  0.67, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 41.60, L= 425.89, L_straight= 418.41, slack=  7.48, T_bat= 14.17, T_rov= 0.50, F_drag_cable=(-2.36,  16.90), Fy_cmd=-25.00, desired=  0.83, ret=  0.68, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 41.70, L= 425.96, L_straight= 418.46, slack=  7.49, T_bat= 14.12, T_rov= 0.50, F_drag_cable=(-2.56,  16.90), Fy_cmd=-25.00, desired=  0.83, ret=  0.70, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 41.80, L= 426.03, L_straight= 418.51, slack=  7.51, T_bat= 14.37, T_rov= 0.50, F_drag_cable=(-2.74,  16.90), Fy_cmd=-25.00, desired=  0.83, ret=  0.71, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 41.90, L= 426.10, L_straight= 418.57, slack=  7.53, T_bat= 14.47, T_rov= 0.50, F_drag_cable=(-2.92,  16.91), Fy_cmd=-25.00, desired=  0.83, ret=  0.72, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 42.00, L= 426.17, L_straight= 418.62, slack=  7.55, T_bat= 14.46, T_rov= 0.50, F_drag_cable=(-3.08,  16.91), Fy_cmd=-25.00, desired=  0.61, ret=  0.71, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 42.10, L= 426.24, L_straight= 418.67, slack=  7.57, T_bat= 14.41, T_rov= 0.50, F_drag_cable=(-3.22,  16.91), Fy_cmd=-25.00, desired=  0.46, ret=  0.69, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 42.20, L= 426.31, L_straight= 418.72, slack=  7.59, T_bat= 14.24, T_rov= 0.50, F_drag_cable=(-3.35,  16.91), Fy_cmd=-25.00, desired=  0.35, ret=  0.65, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 42.30, L= 426.38, L_straight= 418.77, slack=  7.60, T_bat= 14.32, T_rov= 0.50, F_drag_cable=(-3.48,  16.92), Fy_cmd=-25.00, desired=  0.28, ret=  0.62, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 42.40, L= 426.44, L_straight= 418.83, slack=  7.61, T_bat= 14.44, T_rov= 0.50, F_drag_cable=(-3.58,  16.92), Fy_cmd=-25.00, desired=  0.22, ret=  0.58, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 42.50, L= 426.50, L_straight= 418.88, slack=  7.62, T_bat= 14.35, T_rov= 0.50, F_drag_cable=(-3.68,  16.92), Fy_cmd=-25.00, desired=  0.19, ret=  0.54, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 42.60, L= 426.55, L_straight= 418.93, slack=  7.62, T_bat= 14.39, T_rov= 0.50, F_drag_cable=(-3.77,  16.92), Fy_cmd=-25.00, desired=  0.16, ret=  0.50, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 42.70, L= 426.60, L_straight= 418.98, slack=  7.62, T_bat= 14.25, T_rov= 0.50, F_drag_cable=(-3.85,  16.93), Fy_cmd=-25.00, desired=  0.14, ret=  0.46, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 42.80, L= 426.65, L_straight= 419.04, slack=  7.61, T_bat= 14.13, T_rov= 0.50, F_drag_cable=(-3.92,  16.93), Fy_cmd=-25.00, desired=  0.13, ret=  0.43, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 42.90, L= 426.69, L_straight= 419.09, slack=  7.60, T_bat= 13.90, T_rov= 0.50, F_drag_cable=(-3.98,  16.93), Fy_cmd=-25.00, desired=  0.12, ret=  0.40, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 43.00, L= 426.73, L_straight= 419.14, slack=  7.59, T_bat= 14.11, T_rov= 0.50, F_drag_cable=(-4.04,  16.93), Fy_cmd=-25.00, desired=  0.11, ret=  0.37, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 43.10, L= 426.77, L_straight= 419.19, slack=  7.57, T_bat= 14.10, T_rov= 0.50, F_drag_cable=(-4.08,  16.93), Fy_cmd=-25.00, desired=  0.11, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 43.20, L= 426.80, L_straight= 419.25, slack=  7.55, T_bat= 14.14, T_rov= 0.50, F_drag_cable=(-4.13,  16.93), Fy_cmd=-25.00, desired=  0.11, ret=  0.32, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 43.30, L= 426.83, L_straight= 419.30, slack=  7.53, T_bat= 14.43, T_rov= 0.50, F_drag_cable=(-4.17,  16.94), Fy_cmd=-25.00, desired=  0.33, ret=  0.32, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 43.40, L= 426.86, L_straight= 419.35, slack=  7.51, T_bat= 14.56, T_rov= 0.50, F_drag_cable=(-4.20,  16.94), Fy_cmd=-25.00, desired=  0.48, ret=  0.34, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 43.50, L= 426.90, L_straight= 419.40, slack=  7.50, T_bat= 14.56, T_rov= 0.50, F_drag_cable=(-4.23,  16.94), Fy_cmd=-25.00, desired=  0.59, ret=  0.36, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 43.60, L= 426.93, L_straight= 419.46, slack=  7.48, T_bat= 14.38, T_rov= 0.50, F_drag_cable=(-4.25,  16.94), Fy_cmd=-25.00, desired=  0.67, ret=  0.39, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 43.70, L= 426.97, L_straight= 419.51, slack=  7.47, T_bat= 14.27, T_rov= 0.50, F_drag_cable=(-4.28,  16.94), Fy_cmd=-25.00, desired=  0.72, ret=  0.43, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 43.80, L= 427.02, L_straight= 419.56, slack=  7.46, T_bat= 14.45, T_rov= 0.50, F_drag_cable=(-4.30,  16.94), Fy_cmd=-25.00, desired=  0.76, ret=  0.46, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 43.90, L= 427.06, L_straight= 419.61, slack=  7.45, T_bat= 14.33, T_rov= 0.50, F_drag_cable=(-4.31,  16.94), Fy_cmd=-25.00, desired=  0.78, ret=  0.49, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 44.00, L= 427.11, L_straight= 419.66, slack=  7.45, T_bat= 14.39, T_rov= 0.50, F_drag_cable=(-4.33,  16.95), Fy_cmd=-25.00, desired=  0.80, ret=  0.52, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 44.10, L= 427.16, L_straight= 419.72, slack=  7.45, T_bat= 14.56, T_rov= 0.50, F_drag_cable=(-4.34,  16.95), Fy_cmd=-25.00, desired=  0.81, ret=  0.55, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 44.20, L= 427.22, L_straight= 419.77, slack=  7.45, T_bat= 14.48, T_rov= 0.50, F_drag_cable=(-4.35,  16.95), Fy_cmd=-25.00, desired=  0.82, ret=  0.58, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 44.30, L= 427.28, L_straight= 419.82, slack=  7.46, T_bat= 14.50, T_rov= 0.50, F_drag_cable=(-4.37,  16.95), Fy_cmd=-25.00, desired=  0.83, ret=  0.60, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 44.40, L= 427.34, L_straight= 419.87, slack=  7.46, T_bat= 14.38, T_rov= 0.50, F_drag_cable=(-4.37,  16.96), Fy_cmd=-25.00, desired=  0.83, ret=  0.63, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 44.50, L= 427.40, L_straight= 419.93, slack=  7.47, T_bat= 14.41, T_rov= 0.50, F_drag_cable=(-4.38,  16.96), Fy_cmd=-25.00, desired=  0.84, ret=  0.65, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 44.60, L= 427.46, L_straight= 419.98, slack=  7.49, T_bat= 14.61, T_rov= 0.50, F_drag_cable=(-4.39,  16.96), Fy_cmd=-25.00, desired=  0.84, ret=  0.67, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 44.70, L= 427.53, L_straight= 420.03, slack=  7.50, T_bat= 14.25, T_rov= 0.50, F_drag_cable=(-4.40,  16.96), Fy_cmd=-25.00, desired=  0.84, ret=  0.68, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 44.80, L= 427.60, L_straight= 420.08, slack=  7.52, T_bat= 14.41, T_rov= 0.50, F_drag_cable=(-4.40,  16.97), Fy_cmd=-25.00, desired=  0.84, ret=  0.70, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 44.90, L= 427.67, L_straight= 420.14, slack=  7.53, T_bat= 14.47, T_rov= 0.50, F_drag_cable=(-4.41,  16.97), Fy_cmd=-25.00, desired=  0.84, ret=  0.71, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 45.00, L= 427.74, L_straight= 420.19, slack=  7.55, T_bat= 14.61, T_rov= 0.50, F_drag_cable=(-4.41,  16.97), Fy_cmd=-25.00, desired=  0.84, ret=  0.73, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 45.10, L= 427.81, L_straight= 420.24, slack=  7.57, T_bat= 14.59, T_rov= 0.50, F_drag_cable=(-4.42,  16.97), Fy_cmd=-25.00, desired=  0.62, ret=  0.72, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
