IC_L_7: t= 0.10, L= 403.00, L_straight= 401.12, slack=  1.88, T_bat= 0.01, T_rov= 0.26, F_drag_cable=( 0.00,  0.05), Fy_cmd=  0.00, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 589.80, L= 292.04, L_straight= 290.33, slack=  1.71, T_bat= 0.40, T_rov= 7.16, F_drag_cable=( 2.28, -14.95), Fy_cmd= 45.00, desired= -0.28, ret= -0.26, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 589.90, L= 292.01, L_straight= 290.30, slack=  1.71, T_bat= 0.35, T_rov= 7.16, F_drag_cable=( 2.10, -14.95), Fy_cmd= 45.00, desired= -0.28, ret= -0.26, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 590.00, L= 291.98, L_straight= 290.27, slack=  1.71, T_bat= 0.40, T_rov= 7.15, F_drag_cable=( 1.94, -14.95), Fy_cmd= 45.00, desired= -0.28, ret= -0.26, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 590.10, L= 291.96, L_straight= 290.24, slack=  1.72, T_bat= 0.35, T_rov= 7.15, F_drag_cable=( 1.77, -14.95), Fy_cmd= 45.00, desired= -0.28, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 590.20, L= 291.93, L_straight= 290.21, slack=  1.72, T_bat= 0.40, T_rov= 7.15, F_drag_cable=( 1.61, -14.95), Fy_cmd= 45.00, desired= -0.28, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 590.30, L= 291.90, L_straight= 290.18, slack=  1.72, T_bat= 0.35, T_rov= 7.15, F_drag_cable=( 1.46, -14.94), Fy_cmd= 45.00, desired= -0.29, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 590.40, L= 291.88, L_straight= 290.15, slack=  1.72, T_bat= 0.40, T_rov= 7.15, F_drag_cable=( 1.31, -14.94), Fy_cmd= 45.00, desired= -0.29, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 590.50, L= 291.85, L_straight= 290.12, slack=  1.72, T_bat= 0.35, T_rov= 7.15, F_drag_cable=( 1.16, -14.94), Fy_cmd= 45.00, desired= -0.29, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 590.60, L= 291.82, L_straight= 290.09, slack=  1.73, T_bat= 0.40, T_rov= 7.15, F_drag_cable=( 1.01, -14.94), Fy_cmd= 45.00, desired= -0.29, ret= -0.28, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 590.70, L= 291.79, L_straight= 290.06, slack=  1.73, T_bat= 0.35, T_rov= 7.15, F_drag_cable=( 0.87, -14.94), Fy_cmd= 45.00, desired= -0.29, ret= -0.28, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 590.80, L= 291.77, L_straight= 290.04, slack=  1.73, T_bat= 0.40, T_rov= 7.15, F_drag_cable=( 0.73, -14.93), Fy_cmd= 45.00, desired= -0.29, ret= -0.28, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 590.90, L= 291.74, L_straight= 290.01, slack=  1.73, T_bat= 0.35, T_rov= 7.15, F_drag_cable=( 0.60, -14.93), Fy_cmd= 45.00, desired= -0.29, ret= -0.28, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 591.00, L= 291.71, L_straight= 289.98, slack=  1.73, T_bat= 0.40, T_rov= 7.15, F_drag_cable=( 0.47, -14.93), Fy_cmd= 45.00, desired= -0.30, ret= -0.28, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 591.10, L= 291.68, L_straight= 289.95, slack=  1.74, T_bat= 0.35, T_rov= 7.14, F_drag_cable=( 0.34, -14.93), Fy_cmd= 45.00, desired= -0.30, ret= -0.28, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 591.20, L= 291.65, L_straight= 289.92, slack=  1.74, T_bat= 0.40, T_rov= 7.14, F_drag_cable=( 0.21, -14.93), Fy_cmd= 45.00, desired= -0.30, ret= -0.28, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 591.30, L= 291.62, L_straight= 289.89, slack=  1.74, T_bat= 0.35, T_rov= 7.14, F_drag_cable=( 0.09, -14.92), Fy_cmd= 45.00, desired= -0.30, ret= -0.29, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 591.40, L= 291.60, L_straight= 289.86, slack=  1.74, T_bat= 0.40, T_rov= 7.14, F_drag_cable=(-0.03, -14.92), Fy_cmd= 45.00, desired= -0.30, ret= -0.29, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 591.50, L= 291.57, L_straight= 289.83, slack=  1.74, T_bat= 0.35, T_rov= 7.14, F_drag_cable=(-0.14, -14.92), Fy_cmd= 45.00, desired= -0.30, ret= -0.29, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 591.60, L= 291.54, L_straight= 289.79, slack=  1.74, T_bat= 0.40, T_rov= 7.14, F_drag_cable=(-0.26, -14.92), Fy_cmd= 45.00, desired= -0.30, ret= -0.29, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 591.70, L= 291.51, L_straight= 289.76, slack=  1.75, T_bat= 0.35, T_rov= 7.14, F_drag_cable=(-0.37, -14.92), Fy_cmd= 45.00, desired= -0.30, ret= -0.29, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 591.80, L= 291.48, L_straight= 289.73, slack=  1.75, T_bat= 0.40, T_rov= 7.14, F_drag_cable=(-0.48, -14.92), Fy_cmd= 45.00, desired= -0.31, ret= -0.29, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 591.90, L= 291.45, L_straight= 289.70, slack=  1.75, T_bat= 0.35, T_rov= 7.14, F_drag_cable=(-0.59, -14.91), Fy_cmd= 45.00, desired= -0.31, ret= -0.29, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 592.00, L= 291.42, L_straight= 289.67, slack=  1.75, T_bat= 0.40, T_rov= 7.14, F_drag_cable=(-0.69, -14.91), Fy_cmd= 45.00, desired= -0.31, ret= -0.30, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 592.10, L= 291.39, L_straight= 289.64, slack=  1.75, T_bat= 0.35, T_rov= 7.14, F_drag_cable=(-0.79, -14.91), Fy_cmd= 45.00, desired= -0.31, ret= -0.30, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 592.20, L= 291.36, L_straight= 289.61, slack=  1.75, T_bat= 0.40, T_rov= 7.14, F_drag_cable=(-0.89, -14.91), Fy_cmd= 45.00, desired= -0.31, ret= -0.30, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 592.30, L= 291.33, L_straight= 289.58, slack=  1.75, T_bat= 0.35, T_rov= 7.14, F_drag_cable=(-0.99, -14.91), Fy_cmd= 45.00, desired= -0.31, ret= -0.30, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 592.40, L= 291.30, L_straight= 289.55, slack=  1.75, T_bat= 0.40, T_rov= 7.14, F_drag_cable=(-1.08, -14.90), Fy_cmd= 45.00, desired= -0.31, ret= -0.30, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 592.50, L= 291.27, L_straight= 289.52, slack=  1.76, T_bat= 0.35, T_rov= 7.13, F_drag_cable=(-1.18, -14.90), Fy_cmd= 45.00, desired= -0.31, ret= -0.30, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 592.60, L= 291.24, L_straight= 289.49, slack=  1.76, T_bat= 0.40, T_rov= 7.13, F_drag_cable=(-1.27, -14.90), Fy_cmd= 45.00, desired= -0.31, ret= -0.30, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 592.70, L= 291.21, L_straight= 289.45, slack=  1.76, T_bat= 0.35, T_rov= 7.13, F_drag_cable=(-1.36, -14.90), Fy_cmd= 45.00, desired= -0.31, ret= -0.30, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 592.80, L= 291.18, L_straight= 289.42, slack=  1.76, T_bat= 0.40, T_rov= 7.13, F_drag_cable=(-1.44, -14.90), Fy_cmd= 45.00, desired= -0.32, ret= -0.31, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 592.90, L= 291.15, L_straight= 289.39, slack=  1.76, T_bat= 0.35, T_rov= 7.13, F_drag_cable=(-1.53, -14.89), Fy_cmd= 45.00, desired= -0.32, ret= -0.31, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 593.00, L= 291.12, L_straight= 289.36, slack=  1.76, T_bat= 0.40, T_rov= 7.13, F_drag_cable=(-1.61, -14.89), Fy_cmd= 45.00, desired= -0.32, ret= -0.31, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 593.10, L= 291.09, L_straight= 289.33, slack=  1.76, T_bat= 0.35, T_rov= 7.13, F_drag_cable=(-1.69, -14.89), Fy_cmd= 45.00, desired= -0.32, ret= -0.31, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 593.20, L= 291.06, L_straight= 289.29, slack=  1.76, T_bat= 0.40, T_rov= 7.13, F_drag_cable=(-1.77, -14.89), Fy_cmd= 45.00, desired= -0.32, ret= -0.31, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 593.30, L= 291.03, L_straight= 289.26, slack=  1.76, T_bat= 0.35, T_rov= 7.13, F_drag_cable=(-1.85, -14.89), Fy_cmd= 45.00, desired= -0.32, ret= -0.31, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 593.40, L= 291.00, L_straight= 289.23, slack=  1.77, T_bat= 0.40, T_rov= 7.13, F_drag_cable=(-1.93, -14.88), Fy_cmd= 45.00, desired= -0.32, ret= -0.31, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 593.50, L= 290.97, L_straight= 289.20, slack=  1.77, T_bat= 0.35, T_rov= 7.13, F_drag_cable=(-2.00, -14.88), Fy_cmd= 45.00, desired= -0.32, ret= -0.31, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 593.60, L= 290.93, L_straight= 289.17, slack=  1.77, T_bat= 0.40, T_rov= 7.13, F_drag_cable=(-2.07, -14.88), Fy_cmd= 45.00, desired= -0.32, ret= -0.31, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 593.70, L= 290.90, L_straight= 289.13, slack=  1.77, T_bat= 0.35, T_rov= 7.13, F_drag_cable=(-2.14, -14.88), Fy_cmd= 45.00, desired= -0.32, ret= -0.31, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 593.80, L= 290.87, L_straight= 289.10, slack=  1.77, T_bat= 0.40, T_rov= 7.13, F_drag_cable=(-2.21, -14.88), Fy_cmd= 45.00, desired= -0.32, ret= -0.32, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 593.90, L= 290.84, L_straight= 289.07, slack=  1.77, T_bat= 0.35, T_rov= 7.13, F_drag_cable=(-2.28, -14.87), Fy_cmd= 45.00, desired= -0.32, ret= -0.32, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 594.00, L= 290.81, L_straight= 289.04, slack=  1.77, T_bat= 0.40, T_rov= 7.13, F_drag_cable=(-2.35, -14.87), Fy_cmd= 45.00, desired= -0.33, ret= -0.32, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 594.10, L= 290.78, L_straight= 289.00, slack=  1.77, T_bat= 0.35, T_rov= 7.13, F_drag_cable=(-2.41, -14.87), Fy_cmd= 45.00, desired= -0.33, ret= -0.32, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 594.20, L= 290.74, L_straight= 288.97, slack=  1.77, T_bat= 0.40, T_rov= 7.13, F_drag_cable=(-2.48, -14.87), Fy_cmd= 45.00, desired= -0.33, ret= -0.32, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 594.30, L= 290.71, L_straight= 288.94, slack=  1.77, T_bat= 0.35, T_rov= 7.13, F_drag_cable=(-2.54, -14.87), Fy_cmd= 45.00, desired= -0.33, ret= -0.32, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 594.40, L= 290.68, L_straight= 288.91, slack=  1.77, T_bat= 0.40, T_rov= 7.13, F_drag_cable=(-2.60, -14.86), Fy_cmd= 45.00, desired= -0.33, ret= -0.32, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 594.50, L= 290.65, L_straight= 288.87, slack=  1.78, T_bat= 0.35, T_rov= 7.13, F_drag_cable=(-2.66, -14.86), Fy_cmd= 45.00, desired= -0.33, ret= -0.32, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 594.60, L= 290.62, L_straight= 288.84, slack=  1.78, T_bat= 0.40, T_rov= 7.12, F_drag_cable=(-2.72, -14.86), Fy_cmd= 45.00, desired= -0.33, ret= -0.32, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 594.70, L= 290.58, L_straight= 288.81, slack=  1.78, T_bat= 0.35, T_rov= 7.12, F_drag_cable=(-2.78, -14.86), Fy_cmd= 45.00, desired= -0.33, ret= -0.32, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 594.80, L= 290.55, L_straight= 288.77, slack=  1.78, T_bat= 0.40, T_rov= 7.12, F_drag_cable=(-2.84, -14.86), Fy_cmd= 45.00, desired= -0.33, ret= -0.32, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 594.90, L= 290.52, L_straight= 288.74, slack=  1.78, T_bat= 0.35, T_rov= 7.12, F_drag_cable=(-2.89, -14.85), Fy_cmd= 45.00, desired= -0.33, ret= -0.33, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 595.00, L= 290.49, L_straight= 288.71, slack=  1.78, T_bat= 0.40, T_rov= 7.12, F_drag_cable=(-2.95, -14.85), Fy_cmd= 45.00, desired= -0.33, ret= -0.33, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 595.10, L= 290.45, L_straight= 288.67, slack=  1.78, T_bat= 0.35, T_rov= 7.12, F_drag_cable=(-3.00, -14.85), Fy_cmd= 45.00, desired= -0.33, ret= -0.33, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 595.20, L= 290.42, L_straight= 288.64, slack=  1.78, T_bat= 0.40, T_rov= 7.12, F_drag_cable=(-3.05, -14.85), Fy_cmd= 45.00, desired= -0.33, ret= -0.33, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 595.30, L= 290.39, L_straight= 288.61, slack=  1.78, T_bat= 0.35, T_rov= 7.12, F_drag_cable=(-3.11, -14.85), Fy_cmd= 45.00, desired= -0.34, ret= -0.33, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 595.40, L= 290.36, L_straight= 288.57, slack=  1.78, T_bat= 0.40, T_rov= 7.12, F_drag_cable=(-3.16, -14.84), Fy_cmd= 45.00, desired= -0.34, ret= -0.33, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 595.50, L= 290.32, L_straight= 288.54, slack=  1.78, T_bat= 0.35, T_rov= 7.12, F_drag_cable=(-3.21, -14.84), Fy_cmd= 45.00, desired= -0.34, ret= -0.33, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 595.60, L= 290.29, L_straight= 288.51, slack=  1.78, T_bat= 0.40, T_rov= 7.12, F_drag_cable=(-3.25, -14.84), Fy_cmd= 45.00, desired= -0.34, ret= -0.33, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 595.70, L= 290.26, L_straight= 288.47, slack=  1.79, T_bat= 0.35, T_rov= 7.12, F_drag_cable=(-3.30, -14.84), Fy_cmd= 45.00, desired= -0.34, ret= -0.33, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 595.80, L= 290.22, L_straight= 288.44, slack=  1.79, T_bat= 0.40, T_rov= 7.12, F_drag_cable=(-3.35, -14.84), Fy_cmd= 45.00, desired= -0.34, ret= -0.33, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 595.90, L= 290.19, L_straight= 288.40, slack=  1.79, T_bat= 0.35, T_rov= 7.12, F_drag_cable=(-3.39, -14.83), Fy_cmd= 45.00, desired= -0.34, ret= -0.33, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 596.00, L= 290.16, L_straight= 288.37, slack=  1.79, T_bat= 0.40, T_rov= 7.12, F_drag_cable=(-3.44, -14.83), Fy_cmd= 45.00, desired= -0.34, ret= -0.33, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 596.10, L= 290.12, L_straight= 288.34, slack=  1.79, T_bat= 0.35, T_rov= 7.12, F_drag_cable=(-3.48, -14.83), Fy_cmd= 45.00, desired= -0.34, ret= -0.33, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 596.20, L= 290.09, L_straight= 288.30, slack=  1.79, T_bat= 0.40, T_rov= 7.12, F_drag_cable=(-3.53, -14.83), Fy_cmd= 45.00, desired= -0.34, ret= -0.33, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 596.30, L= 290.06, L_straight= 288.27, slack=  1.79, T_bat= 0.35, T_rov= 7.12, F_drag_cable=(-3.57, -14.83), Fy_cmd= 45.00, desired= -0.34, ret= -0.34, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 596.40, L= 290.02, L_straight= 288.23, slack=  1.79, T_bat= 0.40, T_rov= 7.12, F_drag_cable=(-3.61, -14.82), Fy_cmd= 45.00, desired= -0.34, ret= -0.34, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 596.50, L= 289.99, L_straight= 288.20, slack=  1.79, T_bat= 0.35, T_rov= 7.12, F_drag_cable=(-3.65, -14.82), Fy_cmd= 45.00, desired= -0.34, ret= -0.34, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 596.60, L= 289.96, L_straight= 288.16, slack=  1.79, T_bat= 0.40, T_rov= 7.12, F_drag_cable=(-3.69, -14.82), Fy_cmd= 45.00, desired= -0.34, ret= -0.34, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 596.70, L= 289.92, L_straight= 288.13, slack=  1.79, T_bat= 0.35, T_rov= 7.12, F_drag_cable=(-3.73, -14.82), Fy_cmd= 45.00, desired= -0.34, ret= -0.34, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 596.80, L= 289.89, L_straight= 288.10, slack=  1.79, T_bat= 0.40, T_rov= 7.12, F_drag_cable=(-3.77, -14.82), Fy_cmd= 45.00, desired= -0.34, ret= -0.34, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 596.90, L= 289.85, L_straight= 288.06, slack=  1.79, T_bat= 0.35, T_rov= 7.12, F_drag_cable=(-3.81, -14.81), Fy_cmd= 45.00, desired= -0.35, ret= -0.34, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 597.00, L= 289.82, L_straight= 288.03, slack=  1.79, T_bat= 0.40, T_rov= 7.12, F_drag_cable=(-3.85, -14.81), Fy_cmd= 45.00, desired= -0.35, ret= -0.34, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 597.10, L= 289.79, L_straight= 287.99, slack=  1.79, T_bat= 0.35, T_rov= 7.12, F_drag_cable=(-3.88, -14.81), Fy_cmd= 45.00, desired= -0.35, ret= -0.34, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 597.20, L= 289.75, L_straight= 287.96, slack=  1.80, T_bat= 0.40, T_rov= 7.12, F_drag_cable=(-3.92, -14.81), Fy_cmd= 45.00, desired= -0.35, ret= -0.34, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 597.30, L= 289.72, L_straight= 287.92, slack=  1.80, T_bat= 0.35, T_rov= 7.12, F_drag_cable=(-3.95, -14.81), Fy_cmd= 45.00, desired= -0.35, ret= -0.34, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 597.40, L= 289.68, L_straight= 287.89, slack=  1.80, T_bat= 0.40, T_rov= 7.12, F_drag_cable=(-3.99, -14.80), Fy_cmd= 45.00, desired= -0.35, ret= -0.34, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 597.50, L= 289.65, L_straight= 287.85, slack=  1.80, T_bat= 0.35, T_rov= 7.12, F_drag_cable=(-4.02, -14.80), Fy_cmd= 45.00, desired= -0.35, ret= -0.34, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 597.60, L= 289.62, L_straight= 287.82, slack=  1.80, T_bat= 0.40, T_rov= 7.12, F_drag_cable=(-4.06, -14.80), Fy_cmd= 45.00, desired= -0.35, ret= -0.34, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 597.70, L= 289.58, L_straight= 287.78, slack=  1.80, T_bat= 0.35, T_rov= 7.12, F_drag_cable=(-4.09, -14.80), Fy_cmd= 45.00, desired= -0.35, ret= -0.34, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 597.80, L= 289.55, L_straight= 287.75, slack=  1.80, T_bat= 0.40, T_rov= 7.12, F_drag_cable=(-4.12, -14.80), Fy_cmd= 45.00, desired= -0.35, ret= -0.35, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 597.90, L= 289.51, L_straight= 287.71, slack=  1.80, T_bat= 0.35, T_rov= 7.12, F_drag_cable=(-4.15, -14.79), Fy_cmd= 45.00, desired= -0.35, ret= -0.35, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 598.00, L= 289.48, L_straight= 287.68, slack=  1.80, T_bat= 0.40, T_rov= 7.12, F_drag_cable=(-4.19, -14.79), Fy_cmd= 45.00, desired= -0.35, ret= -0.35, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 598.10, L= 289.44, L_straight= 287.64, slack=  1.80, T_bat= 0.35, T_rov= 7.12, F_drag_cable=(-4.22, -14.79), Fy_cmd= 45.00, desired= -0.35, ret= -0.35, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 598.20, L= 289.41, L_straight= 287.61, slack=  1.80, T_bat= 0.40, T_rov= 7.12, F_drag_cable=(-4.25, -14.79), Fy_cmd= 45.00, desired= -0.35, ret= -0.35, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 598.30, L= 289.37, L_straight= 287.57, slack=  1.80, T_bat= 0.35, T_rov= 7.12, F_drag_cable=(-4.28, -14.79), Fy_cmd= 45.00, desired= -0.35, ret= -0.35, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 598.40, L= 289.34, L_straight= 287.54, slack=  1.80, T_bat= 0.40, T_rov= 7.12, F_drag_cable=(-4.31, -14.78), Fy_cmd= 45.00, desired= -0.35, ret= -0.35, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 598.50, L= 289.30, L_straight= 287.50, slack=  1.80, T_bat= 0.35, T_rov= 7.12, F_drag_cable=(-4.34, -14.78), Fy_cmd= 45.00, desired= -0.35, ret= -0.35, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 598.60, L= 289.27, L_straight= 287.47, slack=  1.80, T_bat= 0.40, T_rov= 7.12, F_drag_cable=(-4.36, -14.78), Fy_cmd= 45.00, desired= -0.35, ret= -0.35, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 598.70, L= 289.23, L_straight= 287.43, slack=  1.80, T_bat= 0.35, T_rov= 7.12, F_drag_cable=(-4.39, -14.78), Fy_cmd= 45.00, desired= -0.35, ret= -0.35, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 598.80, L= 289.20, L_straight= 287.40, slack=  1.80, T_bat= 0.40, T_rov= 7.11, F_drag_cable=(-4.42, -14.78), Fy_cmd= 45.00, desired= -0.36, ret= -0.35, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 598.90, L= 289.16, L_straight= 287.36, slack=  1.80, T_bat= 0.35, T_rov= 7.11, F_drag_cable=(-4.45, -14.77), Fy_cmd= 45.00, desired= -0.36, ret= -0.35, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 599.00, L= 289.13, L_straight= 287.32, slack=  1.80, T_bat= 0.40, T_rov= 7.11, F_drag_cable=(-4.47, -14.77), Fy_cmd= 45.00, desired= -0.36, ret= -0.35, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 599.10, L= 289.09, L_straight= 287.29, slack=  1.81, T_bat= 0.35, T_rov= 7.11, F_drag_cable=(-4.50, -14.77), Fy_cmd= 45.00, desired= -0.36, ret= -0.35, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 599.20, L= 289.06, L_straight= 287.25, slack=  1.81, T_bat= 0.40, T_rov= 7.11, F_drag_cable=(-4.53, -14.77), Fy_cmd= 45.00, desired= -0.36, ret= -0.35, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 599.30, L= 289.02, L_straight= 287.22, slack=  1.81, T_bat= 0.35, T_rov= 7.11, F_drag_cable=(-4.55, -14.77), Fy_cmd= 45.00, desired= -0.36, ret= -0.35, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 599.40, L= 288.99, L_straight= 287.18, slack=  1.81, T_bat= 0.40, T_rov= 7.11, F_drag_cable=(-4.58, -14.76), Fy_cmd= 45.00, desired= -0.36, ret= -0.35, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 599.50, L= 288.95, L_straight= 287.15, slack=  1.81, T_bat= 0.35, T_rov= 7.11, F_drag_cable=(-4.60, -14.76), Fy_cmd= 45.00, desired= -0.36, ret= -0.35, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 599.60, L= 288.92, L_straight= 287.11, slack=  1.81, T_bat= 0.40, T_rov= 7.11, F_drag_cable=(-4.63, -14.76), Fy_cmd= 45.00, desired= -0.36, ret= -0.35, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 599.70, L= 288.88, L_straight= 287.07, slack=  1.81, T_bat= 0.35, T_rov= 7.11, F_drag_cable=(-4.65, -14.76), Fy_cmd= 45.00, desired= -0.36, ret= -0.36, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 599.80, L= 288.85, L_straight= 287.04, slack=  1.81, T_bat= 0.40, T_rov= 7.11, F_drag_cable=(-4.67, -14.76), Fy_cmd= 45.00, desired= -0.36, ret= -0.36, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 599.90, L= 288.81, L_straight= 287.00, slack=  1.81, T_bat= 0.35, T_rov= 7.11, F_drag_cable=(-4.70, -14.75), Fy_cmd= 45.00, desired= -0.36, ret= -0.36, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 600.00, L= 288.78, L_straight= 286.97, slack=  1.81, T_bat= 0.40, T_rov= 7.11, F_drag_cable=(-4.72, -14.75), Fy_cmd= 45.00, desired= -0.36, ret= -0.36, exp=PILOT_ASC_REMOVE_SLACK_ACC
