[SCEN] t=0.10 scen=Fy crit=(t>0:-50) T_bat=0.8068861135073987 p=-100.00 L=110.00
AUTO_L_6: t=0.10, L= 110.00, est_dT_dL=   0.00, y_rov=-100.00, vy_rov= -0.01, T=0.81, prev_cmd=  0.00, ret1= -0.02, ret= -0.02, dL_dt=  0.00, dt=  0.10, Gamma=  0.50, desired= -0.20, exp=REG_SIGN_ACC
AUTO_L_6: t=49.10, L= 70.74, est_dT_dL=   0.03, y_rov=-70.19, vy_rov=  0.73, T=10.31, prev_cmd= -0.75, ret1= -0.80, ret= -0.80, dL_dt= -0.75, dt=  0.10, Gamma=  0.50, desired=-94.88, exp=REG_T_ACC
AUTO_L_6: t=49.20, L= 70.66, est_dT_dL=   0.04, y_rov=-70.11, vy_rov=  0.78, T=10.32, prev_cmd= -0.80, ret1= -0.85, ret= -0.85, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired=-74.94, exp=REG_T_ACC
AUTO_L_6: t=49.30, L= 70.58, est_dT_dL=   0.04, y_rov=-70.02, vy_rov=  0.83, T=10.33, prev_cmd= -0.85, ret1= -0.90, ret= -0.90, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired=-67.25, exp=REG_T_ACC
AUTO_L_6: t=49.40, L= 70.49, est_dT_dL=   0.04, y_rov=-69.94, vy_rov=  0.88, T=10.35, prev_cmd= -0.90, ret1= -0.95, ret= -0.95, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired=-61.58, exp=REG_T_ACC
AUTO_L_6: t=49.50, L= 70.39, est_dT_dL=   0.05, y_rov=-69.84, vy_rov=  0.93, T=10.37, prev_cmd= -0.95, ret1= -1.00, ret= -1.00, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired=-56.83, exp=REG_T_ACC
AUTO_L_6: t=49.60, L= 70.29, est_dT_dL=   0.02, y_rov=-69.75, vy_rov=  0.98, T=10.39, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-112.39, exp=REG_T_ACC
AUTO_L_6: t=49.70, L= 70.19, est_dT_dL=  -0.00, y_rov=-69.65, vy_rov=  0.98, T=10.39, prev_cmd= -1.00, ret1= -0.95, ret= -0.95, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired= 805.19, exp=REG_T_ACC
AUTO_L_6: t=49.80, L= 70.10, est_dT_dL=  -0.01, y_rov=-69.56, vy_rov=  0.93, T=10.37, prev_cmd= -0.95, ret1= -0.90, ret= -0.90, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired= 404.42, exp=REG_T_ACC
AUTO_L_6: t=49.90, L= 70.01, est_dT_dL=  -0.01, y_rov=-69.47, vy_rov=  0.88, T=10.35, prev_cmd= -0.90, ret1= -0.85, ret= -0.85, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired= 436.69, exp=REG_T_ACC
AUTO_L_6: t=50.00, L= 69.92, est_dT_dL=  -0.01, y_rov=-69.38, vy_rov=  0.83, T=10.33, prev_cmd= -0.85, ret1= -0.80, ret= -0.80, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired= 529.92, exp=REG_T_ACC
AUTO_L_6: t=50.10, L= 69.84, est_dT_dL=  -0.00, y_rov=-69.31, vy_rov=  0.78, T=10.31, prev_cmd= -0.80, ret1= -0.75, ret= -0.75, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired= 699.30, exp=REG_T_ACC
AUTO_L_6: t=50.20, L= 69.77, est_dT_dL=   0.03, y_rov=-69.23, vy_rov=  0.73, T=10.29, prev_cmd= -0.75, ret1= -0.80, ret= -0.80, dL_dt= -0.75, dt=  0.10, Gamma=  0.50, desired=-99.44, exp=REG_T_ACC
AUTO_L_6: t=50.30, L= 69.69, est_dT_dL=   0.03, y_rov=-69.15, vy_rov=  0.78, T=10.30, prev_cmd= -0.80, ret1= -0.85, ret= -0.85, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired=-78.73, exp=REG_T_ACC
AUTO_L_6: t=50.40, L= 69.60, est_dT_dL=   0.04, y_rov=-69.07, vy_rov=  0.83, T=10.32, prev_cmd= -0.85, ret1= -0.90, ret= -0.90, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired=-70.67, exp=REG_T_ACC
AUTO_L_6: t=50.50, L= 69.51, est_dT_dL=   0.04, y_rov=-68.98, vy_rov=  0.88, T=10.33, prev_cmd= -0.90, ret1= -0.95, ret= -0.95, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired=-64.70, exp=REG_T_ACC
AUTO_L_6: t=50.60, L= 69.42, est_dT_dL=   0.04, y_rov=-68.89, vy_rov=  0.93, T=10.35, prev_cmd= -0.95, ret1= -1.00, ret= -1.00, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired=-60.35, exp=REG_T_ACC
AUTO_L_6: t=50.70, L= 69.32, est_dT_dL=   0.02, y_rov=-68.79, vy_rov=  0.98, T=10.37, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-119.59, exp=REG_T_ACC
AUTO_L_6: t=50.80, L= 69.22, est_dT_dL=  -0.00, y_rov=-68.70, vy_rov=  0.98, T=10.38, prev_cmd= -1.00, ret1= -0.95, ret= -0.95, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired= 845.19, exp=REG_T_ACC
AUTO_L_6: t=50.90, L= 69.12, est_dT_dL=  -0.01, y_rov=-68.60, vy_rov=  0.93, T=10.35, prev_cmd= -0.95, ret1= -0.90, ret= -0.90, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired= 425.23, exp=REG_T_ACC
AUTO_L_6: t=51.00, L= 69.03, est_dT_dL=  -0.01, y_rov=-68.51, vy_rov=  0.88, T=10.33, prev_cmd= -0.90, ret1= -0.85, ret= -0.85, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired= 501.11, exp=REG_T_ACC
AUTO_L_6: t=51.10, L= 68.95, est_dT_dL=  -0.00, y_rov=-68.43, vy_rov=  0.83, T=10.31, prev_cmd= -0.85, ret1= -0.80, ret= -0.80, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired= 709.72, exp=REG_T_ACC
AUTO_L_6: t=51.20, L= 68.87, est_dT_dL=  -0.00, y_rov=-68.35, vy_rov=  0.78, T=10.30, prev_cmd= -0.80, ret1= -0.75, ret= -0.75, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired= 882.56, exp=REG_T_ACC
AUTO_L_6: t=51.30, L= 68.79, est_dT_dL=   0.03, y_rov=-68.28, vy_rov=  0.73, T=10.28, prev_cmd= -0.75, ret1= -0.80, ret= -0.80, dL_dt= -0.75, dt=  0.10, Gamma=  0.50, desired=-104.22, exp=REG_T_ACC
AUTO_L_6: t=51.40, L= 68.71, est_dT_dL=   0.03, y_rov=-68.20, vy_rov=  0.78, T=10.29, prev_cmd= -0.80, ret1= -0.85, ret= -0.85, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired=-82.75, exp=REG_T_ACC
AUTO_L_6: t=51.50, L= 68.63, est_dT_dL=   0.04, y_rov=-68.12, vy_rov=  0.83, T=10.30, prev_cmd= -0.85, ret1= -0.90, ret= -0.90, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired=-74.28, exp=REG_T_ACC
AUTO_L_6: t=51.60, L= 68.54, est_dT_dL=   0.04, y_rov=-68.03, vy_rov=  0.88, T=10.32, prev_cmd= -0.90, ret1= -0.95, ret= -0.95, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired=-68.00, exp=REG_T_ACC
AUTO_L_6: t=51.70, L= 68.44, est_dT_dL=   0.04, y_rov=-67.94, vy_rov=  0.93, T=10.34, prev_cmd= -0.95, ret1= -1.00, ret= -1.00, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired=-62.71, exp=REG_T_ACC
AUTO_L_6: t=51.80, L= 68.34, est_dT_dL=   0.02, y_rov=-67.84, vy_rov=  0.98, T=10.36, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-121.07, exp=REG_T_ACC
AUTO_L_6: t=51.90, L= 68.24, est_dT_dL=  -0.00, y_rov=-67.74, vy_rov=  0.98, T=10.36, prev_cmd= -1.00, ret1= -0.95, ret= -0.95, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired= 1119.56, exp=REG_T_ACC
AUTO_L_6: t=52.00, L= 68.15, est_dT_dL=  -0.00, y_rov=-67.65, vy_rov=  0.93, T=10.34, prev_cmd= -0.95, ret1= -0.90, ret= -0.90, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired= 542.82, exp=REG_T_ACC
AUTO_L_6: t=52.10, L= 68.06, est_dT_dL=  -0.00, y_rov=-67.56, vy_rov=  0.88, T=10.32, prev_cmd= -0.90, ret1= -0.85, ret= -0.85, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired= 542.54, exp=REG_T_ACC
AUTO_L_6: t=52.20, L= 67.97, est_dT_dL=  -0.00, y_rov=-67.48, vy_rov=  0.83, T=10.30, prev_cmd= -0.85, ret1= -0.80, ret= -0.80, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired= 754.88, exp=REG_T_ACC
AUTO_L_6: t=52.30, L= 67.89, est_dT_dL=  -0.00, y_rov=-67.40, vy_rov=  0.78, T=10.28, prev_cmd= -0.80, ret1= -0.75, ret= -0.75, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired= 1110.66, exp=REG_T_ACC
AUTO_L_6: t=52.40, L= 67.82, est_dT_dL=   0.02, y_rov=-67.33, vy_rov=  0.73, T=10.27, prev_cmd= -0.75, ret1= -0.80, ret= -0.80, dL_dt= -0.75, dt=  0.10, Gamma=  0.50, desired=-109.36, exp=REG_T_ACC
AUTO_L_6: t=52.50, L= 67.74, est_dT_dL=   0.03, y_rov=-67.25, vy_rov=  0.78, T=10.28, prev_cmd= -0.80, ret1= -0.85, ret= -0.85, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired=-87.07, exp=REG_T_ACC
AUTO_L_6: t=52.60, L= 67.65, est_dT_dL=   0.03, y_rov=-67.16, vy_rov=  0.83, T=10.29, prev_cmd= -0.85, ret1= -0.90, ret= -0.90, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired=-78.19, exp=REG_T_ACC
AUTO_L_6: t=52.70, L= 67.56, est_dT_dL=   0.04, y_rov=-67.08, vy_rov=  0.88, T=10.30, prev_cmd= -0.90, ret1= -0.95, ret= -0.95, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired=-71.56, exp=REG_T_ACC
AUTO_L_6: t=52.80, L= 67.47, est_dT_dL=   0.04, y_rov=-66.98, vy_rov=  0.93, T=10.32, prev_cmd= -0.95, ret1= -1.00, ret= -1.00, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired=-65.98, exp=REG_T_ACC
AUTO_L_6: t=52.90, L= 67.37, est_dT_dL=   0.02, y_rov=-66.89, vy_rov=  0.98, T=10.34, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-125.90, exp=REG_T_ACC
AUTO_L_6: t=53.00, L= 67.27, est_dT_dL=  -0.00, y_rov=-66.79, vy_rov=  0.98, T=10.34, prev_cmd= -1.00, ret1= -0.95, ret= -0.95, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired= 1520.94, exp=REG_T_ACC
AUTO_L_6: t=53.10, L= 67.17, est_dT_dL=  -0.00, y_rov=-66.70, vy_rov=  0.93, T=10.32, prev_cmd= -0.95, ret1= -0.90, ret= -0.90, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired= 645.91, exp=REG_T_ACC
AUTO_L_6: t=53.20, L= 67.08, est_dT_dL=  -0.00, y_rov=-66.61, vy_rov=  0.88, T=10.30, prev_cmd= -0.90, ret1= -0.85, ret= -0.85, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired= 726.14, exp=REG_T_ACC
AUTO_L_6: t=53.30, L= 67.00, est_dT_dL=  -0.00, y_rov=-66.52, vy_rov=  0.83, T=10.28, prev_cmd= -0.85, ret1= -0.80, ret= -0.80, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired= 962.07, exp=REG_T_ACC
AUTO_L_6: t=53.40, L= 66.92, est_dT_dL=  -0.00, y_rov=-66.45, vy_rov=  0.78, T=10.27, prev_cmd= -0.80, ret1= -0.75, ret= -0.75, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired= 2069.47, exp=REG_T_ACC
AUTO_L_6: t=53.50, L= 66.84, est_dT_dL=   0.02, y_rov=-66.37, vy_rov=  0.73, T=10.26, prev_cmd= -0.75, ret1= -0.80, ret= -0.80, dL_dt= -0.75, dt=  0.10, Gamma=  0.50, desired=-114.50, exp=REG_T_ACC
AUTO_L_6: t=53.60, L= 66.76, est_dT_dL=   0.03, y_rov=-66.29, vy_rov=  0.78, T=10.26, prev_cmd= -0.80, ret1= -0.85, ret= -0.85, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired=-91.62, exp=REG_T_ACC
AUTO_L_6: t=53.70, L= 66.68, est_dT_dL=   0.03, y_rov=-66.21, vy_rov=  0.83, T=10.28, prev_cmd= -0.85, ret1= -0.90, ret= -0.90, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired=-82.33, exp=REG_T_ACC
AUTO_L_6: t=53.80, L= 66.59, est_dT_dL=   0.04, y_rov=-66.12, vy_rov=  0.88, T=10.29, prev_cmd= -0.90, ret1= -0.95, ret= -0.95, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired=-75.35, exp=REG_T_ACC
AUTO_L_6: t=53.90, L= 66.49, est_dT_dL=   0.04, y_rov=-66.03, vy_rov=  0.93, T=10.30, prev_cmd= -0.95, ret1= -1.00, ret= -1.00, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired=-69.46, exp=REG_T_ACC
AUTO_L_6: t=54.00, L= 66.39, est_dT_dL=   0.02, y_rov=-65.93, vy_rov=  0.98, T=10.32, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-130.92, exp=REG_T_ACC
AUTO_L_6: t=54.10, L= 66.29, est_dT_dL=  -0.00, y_rov=-65.83, vy_rov=  0.98, T=10.32, prev_cmd= -1.00, ret1= -0.95, ret= -0.95, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired= 2305.46, exp=REG_T_ACC
AUTO_L_6: t=54.20, L= 66.20, est_dT_dL=  -0.00, y_rov=-65.74, vy_rov=  0.93, T=10.31, prev_cmd= -0.95, ret1= -0.90, ret= -0.90, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired= 787.66, exp=REG_T_ACC
AUTO_L_6: t=54.30, L= 66.11, est_dT_dL=  -0.00, y_rov=-65.65, vy_rov=  0.88, T=10.29, prev_cmd= -0.90, ret1= -0.85, ret= -0.85, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired= 902.59, exp=REG_T_ACC
AUTO_L_6: t=54.40, L= 66.02, est_dT_dL=  -0.00, y_rov=-65.57, vy_rov=  0.83, T=10.27, prev_cmd= -0.85, ret1= -0.80, ret= -0.80, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired= 1263.63, exp=REG_T_ACC
AUTO_L_6: t=54.50, L= 65.94, est_dT_dL=  -0.00, y_rov=-65.49, vy_rov=  0.78, T=10.26, prev_cmd= -0.80, ret1= -0.75, ret= -0.75, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired= 2301.95, exp=REG_T_ACC
AUTO_L_6: t=54.60, L= 65.87, est_dT_dL=   0.02, y_rov=-65.42, vy_rov=  0.73, T=10.24, prev_cmd= -0.75, ret1= -0.80, ret= -0.80, dL_dt= -0.75, dt=  0.10, Gamma=  0.50, desired=-120.56, exp=REG_T_ACC
AUTO_L_6: t=54.70, L= 65.79, est_dT_dL=   0.03, y_rov=-65.34, vy_rov=  0.78, T=10.25, prev_cmd= -0.80, ret1= -0.85, ret= -0.85, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired=-96.52, exp=REG_T_ACC
AUTO_L_6: t=54.80, L= 65.70, est_dT_dL=   0.03, y_rov=-65.26, vy_rov=  0.83, T=10.26, prev_cmd= -0.85, ret1= -0.90, ret= -0.90, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired=-86.74, exp=REG_T_ACC
AUTO_L_6: t=54.90, L= 65.61, est_dT_dL=   0.03, y_rov=-65.17, vy_rov=  0.88, T=10.28, prev_cmd= -0.90, ret1= -0.95, ret= -0.95, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired=-79.39, exp=REG_T_ACC
AUTO_L_6: t=55.00, L= 65.52, est_dT_dL=   0.04, y_rov=-65.07, vy_rov=  0.93, T=10.29, prev_cmd= -0.95, ret1= -1.00, ret= -1.00, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired=-73.18, exp=REG_T_ACC
AUTO_L_6: t=55.10, L= 65.42, est_dT_dL=   0.02, y_rov=-64.98, vy_rov=  0.98, T=10.30, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-132.96, exp=REG_T_ACC
AUTO_L_6: t=55.20, L= 65.32, est_dT_dL=  -0.00, y_rov=-64.88, vy_rov=  0.98, T=10.31, prev_cmd= -1.00, ret1= -0.95, ret= -0.95, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired= 5093.51, exp=REG_T_ACC
AUTO_L_6: t=55.30, L= 65.22, est_dT_dL=  -0.00, y_rov=-64.79, vy_rov=  0.93, T=10.29, prev_cmd= -0.95, ret1= -0.90, ret= -0.90, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired= 998.37, exp=REG_T_ACC
AUTO_L_6: t=55.40, L= 65.13, est_dT_dL=  -0.00, y_rov=-64.70, vy_rov=  0.88, T=10.27, prev_cmd= -0.90, ret1= -0.85, ret= -0.85, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired= 970.14, exp=REG_T_ACC
AUTO_L_6: t=55.50, L= 65.05, est_dT_dL=  -0.00, y_rov=-64.61, vy_rov=  0.83, T=10.26, prev_cmd= -0.85, ret1= -0.80, ret= -0.80, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired= 1721.76, exp=REG_T_ACC
AUTO_L_6: t=55.60, L= 64.97, est_dT_dL=  -0.00, y_rov=-64.54, vy_rov=  0.78, T=10.24, prev_cmd= -0.80, ret1= -0.75, ret= -0.75, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired= 19258.13, exp=REG_T_ACC
AUTO_L_6: t=55.70, L= 64.89, est_dT_dL=   0.02, y_rov=-64.46, vy_rov=  0.74, T=10.23, prev_cmd= -0.75, ret1= -0.80, ret= -0.80, dL_dt= -0.75, dt=  0.10, Gamma=  0.50, desired=-126.28, exp=REG_T_ACC
AUTO_L_6: t=55.80, L= 64.81, est_dT_dL=   0.03, y_rov=-64.38, vy_rov=  0.78, T=10.24, prev_cmd= -0.80, ret1= -0.85, ret= -0.85, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired=-101.68, exp=REG_T_ACC
AUTO_L_6: t=55.90, L= 64.73, est_dT_dL=   0.03, y_rov=-64.30, vy_rov=  0.83, T=10.25, prev_cmd= -0.85, ret1= -0.90, ret= -0.90, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired=-91.45, exp=REG_T_ACC
AUTO_L_6: t=56.00, L= 64.64, est_dT_dL=   0.03, y_rov=-64.21, vy_rov=  0.88, T=10.26, prev_cmd= -0.90, ret1= -0.95, ret= -0.95, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired=-82.48, exp=REG_T_ACC
AUTO_L_6: t=56.10, L= 64.54, est_dT_dL=   0.03, y_rov=-64.12, vy_rov=  0.93, T=10.27, prev_cmd= -0.95, ret1= -1.00, ret= -1.00, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired=-78.08, exp=REG_T_ACC
AUTO_L_6: t=56.20, L= 64.44, est_dT_dL=   0.02, y_rov=-64.02, vy_rov=  0.98, T=10.29, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-142.17, exp=REG_T_ACC
AUTO_L_6: t=56.30, L= 64.34, est_dT_dL=  -0.00, y_rov=-63.92, vy_rov=  0.98, T=10.29, prev_cmd= -1.00, ret1= -0.95, ret= -0.95, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=  0.20, exp=REG_SIGN_ACC
AUTO_L_6: t=56.40, L= 64.25, est_dT_dL=  -0.00, y_rov=-63.83, vy_rov=  0.93, T=10.28, prev_cmd= -0.95, ret1= -0.90, ret= -0.90, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired= 1319.49, exp=REG_T_ACC
AUTO_L_6: t=56.50, L= 64.16, est_dT_dL=  -0.00, y_rov=-63.74, vy_rov=  0.88, T=10.26, prev_cmd= -0.90, ret1= -0.85, ret= -0.85, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired= 1622.31, exp=REG_T_ACC
AUTO_L_6: t=56.60, L= 64.07, est_dT_dL=  -0.00, y_rov=-63.66, vy_rov=  0.83, T=10.25, prev_cmd= -0.85, ret1= -0.80, ret= -0.80, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired= 1941.41, exp=REG_T_ACC
AUTO_L_6: t=56.70, L= 63.99, est_dT_dL=  -0.00, y_rov=-63.58, vy_rov=  0.78, T=10.23, prev_cmd= -0.80, ret1= -0.75, ret= -0.75, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired= 19292.24, exp=REG_T_ACC
AUTO_L_6: t=56.80, L= 63.92, est_dT_dL=   0.02, y_rov=-63.51, vy_rov=  0.74, T=10.22, prev_cmd= -0.75, ret1= -0.80, ret= -0.80, dL_dt= -0.75, dt=  0.10, Gamma=  0.50, desired=-133.17, exp=REG_T_ACC
AUTO_L_6: t=56.90, L= 63.84, est_dT_dL=   0.02, y_rov=-63.43, vy_rov=  0.78, T=10.23, prev_cmd= -0.80, ret1= -0.85, ret= -0.85, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired=-107.26, exp=REG_T_ACC
AUTO_L_6: t=57.00, L= 63.75, est_dT_dL=   0.03, y_rov=-63.34, vy_rov=  0.83, T=10.24, prev_cmd= -0.85, ret1= -0.90, ret= -0.90, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired=-96.50, exp=REG_T_ACC
AUTO_L_6: t=57.10, L= 63.66, est_dT_dL=   0.03, y_rov=-63.26, vy_rov=  0.88, T=10.25, prev_cmd= -0.90, ret1= -0.95, ret= -0.95, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired=-86.97, exp=REG_T_ACC
AUTO_L_6: t=57.20, L= 63.57, est_dT_dL=   0.03, y_rov=-63.16, vy_rov=  0.93, T=10.26, prev_cmd= -0.95, ret1= -1.00, ret= -1.00, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired=-81.24, exp=REG_T_ACC
AUTO_L_6: t=57.30, L= 63.47, est_dT_dL=   0.02, y_rov=-63.06, vy_rov=  0.98, T=10.27, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-147.97, exp=REG_T_ACC
AUTO_L_6: t=57.40, L= 63.37, est_dT_dL=   0.00, y_rov=-62.97, vy_rov=  0.98, T=10.27, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-7225.99, exp=REG_T_ACC
AUTO_L_6: t=57.50, L= 63.27, est_dT_dL=  -0.02, y_rov=-62.87, vy_rov=  0.98, T=10.27, prev_cmd= -1.00, ret1= -0.95, ret= -0.95, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired= 169.69, exp=REG_T_ACC
AUTO_L_6: t=57.60, L= 63.17, est_dT_dL=  -0.02, y_rov=-62.78, vy_rov=  0.93, T=10.26, prev_cmd= -0.95, ret1= -0.90, ret= -0.90, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired= 169.82, exp=REG_T_ACC
AUTO_L_6: t=57.70, L= 63.08, est_dT_dL=  -0.01, y_rov=-62.69, vy_rov=  0.88, T=10.25, prev_cmd= -0.90, ret1= -0.85, ret= -0.85, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired= 196.71, exp=REG_T_ACC
AUTO_L_6: t=57.80, L= 63.00, est_dT_dL=  -0.01, y_rov=-62.60, vy_rov=  0.83, T=10.23, prev_cmd= -0.85, ret1= -0.80, ret= -0.80, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired= 239.12, exp=REG_T_ACC
AUTO_L_6: t=57.90, L= 62.92, est_dT_dL=   0.01, y_rov=-62.53, vy_rov=  0.79, T=10.22, prev_cmd= -0.80, ret1= -0.85, ret= -0.85, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired=-315.44, exp=REG_T_ACC
AUTO_L_6: t=58.00, L= 62.83, est_dT_dL=   0.01, y_rov=-62.44, vy_rov=  0.83, T=10.23, prev_cmd= -0.85, ret1= -0.90, ret= -0.90, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired=-224.48, exp=REG_T_ACC
AUTO_L_6: t=58.10, L= 62.74, est_dT_dL=   0.01, y_rov=-62.35, vy_rov=  0.88, T=10.24, prev_cmd= -0.90, ret1= -0.95, ret= -0.95, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired=-211.58, exp=REG_T_ACC
AUTO_L_6: t=58.20, L= 62.65, est_dT_dL=   0.01, y_rov=-62.26, vy_rov=  0.93, T=10.25, prev_cmd= -0.95, ret1= -1.00, ret= -1.00, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired=-191.01, exp=REG_T_ACC
AUTO_L_6: t=58.30, L= 62.55, est_dT_dL=   0.01, y_rov=-62.16, vy_rov=  0.98, T=10.26, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-177.08, exp=REG_T_ACC
AUTO_L_6: t=58.40, L= 62.45, est_dT_dL=   0.01, y_rov=-62.06, vy_rov=  0.98, T=10.26, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-175.94, exp=REG_T_ACC
AUTO_L_6: t=58.50, L= 62.35, est_dT_dL=   0.02, y_rov=-61.97, vy_rov=  0.98, T=10.26, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-170.62, exp=REG_T_ACC
AUTO_L_6: t=58.60, L= 62.25, est_dT_dL=   0.00, y_rov=-61.87, vy_rov=  0.98, T=10.26, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-1914.97, exp=REG_T_ACC
AUTO_L_6: t=58.70, L= 62.15, est_dT_dL=  -0.01, y_rov=-61.77, vy_rov=  0.98, T=10.26, prev_cmd= -1.00, ret1= -0.95, ret= -0.95, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired= 211.64, exp=REG_T_ACC
AUTO_L_6: t=58.80, L= 62.05, est_dT_dL=  -0.01, y_rov=-61.68, vy_rov=  0.93, T=10.24, prev_cmd= -0.95, ret1= -0.90, ret= -0.90, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired= 219.98, exp=REG_T_ACC
