[SCEN] t=0.10 scen=Fy crit=(t>0:-50) T_bat=0.403729584757652 p=-100.00 L=110.00
IC_L_6: t= 0.10, y_rov=-100.00, vy_rov=-0.03, gy_rov= 0.00, L= 110.00, dl_dt_cmd= 0.00, prev_cmd= 0.00, T_bat= 0.40, Fy_tr=-0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-8.73, ret=-0.01, exp=CATENARY_SIGN_IN_ACC
IC_L_6: t= 70.50, y_rov=-140.09, vy_rov=-0.12, gy_rov= 0.89, L= 144.52, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-7786.78, Fy_tr= 173.79, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 116.90, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 70.60, y_rov=-140.18, vy_rov=-0.89, gy_rov=-0.77, L= 144.58, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 7833.17, Fy_tr=-208.20, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-163.99, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 70.70, y_rov=-140.19, vy_rov=-0.05, gy_rov= 0.84, L= 144.64, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-7831.78, Fy_tr= 208.25, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 149.74, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 70.80, y_rov=-140.28, vy_rov=-0.94, gy_rov=-0.89, L= 144.70, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 7883.38, Fy_tr=-192.49, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-136.99, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 70.90, y_rov=-140.29, vy_rov=-0.11, gy_rov= 0.83, L= 144.76, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-7877.95, Fy_tr= 208.25, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 151.05, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 71.00, y_rov=-140.39, vy_rov=-1.00, gy_rov=-0.88, L= 144.82, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 7936.30, Fy_tr=-190.65, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-120.59, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 71.10, y_rov=-140.41, vy_rov=-0.13, gy_rov= 0.87, L= 144.88, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-7923.42, Fy_tr= 208.27, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 151.54, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 71.20, y_rov=-140.51, vy_rov=-1.01, gy_rov=-0.88, L= 144.94, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 7983.73, Fy_tr=-192.81, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-119.10, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 71.30, y_rov=-140.52, vy_rov=-0.12, gy_rov= 0.89, L= 145.00, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-7964.50, Fy_tr= 172.23, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 115.33, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 71.40, y_rov=-140.61, vy_rov=-0.89, gy_rov=-0.76, L= 145.06, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 8010.47, Fy_tr=-208.26, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-165.28, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 71.50, y_rov=-140.61, vy_rov=-0.05, gy_rov= 0.84, L= 145.12, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-8008.05, Fy_tr= 208.30, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 149.77, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 71.60, y_rov=-140.71, vy_rov=-0.94, gy_rov=-0.89, L= 145.18, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 8059.69, Fy_tr=-208.27, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-153.05, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 71.70, y_rov=-140.71, vy_rov=-0.06, gy_rov= 0.88, L= 145.24, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-8057.47, Fy_tr= 208.31, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 149.93, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 71.80, y_rov=-140.81, vy_rov=-0.95, gy_rov=-0.89, L= 145.30, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 8110.33, Fy_tr=-208.27, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-150.51, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 71.90, y_rov=-140.81, vy_rov=-0.06, gy_rov= 0.89, L= 145.36, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-8108.26, Fy_tr= 208.32, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 149.97, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 72.00, y_rov=-140.91, vy_rov=-0.95, gy_rov=-0.89, L= 145.42, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 8161.37, Fy_tr=-191.83, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-133.61, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 72.10, y_rov=-140.92, vy_rov=-0.12, gy_rov= 0.83, L= 145.48, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-8154.01, Fy_tr= 208.33, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 151.25, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 72.20, y_rov=-141.02, vy_rov=-1.00, gy_rov=-0.88, L= 145.54, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 8213.18, Fy_tr=-191.73, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-120.61, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 72.30, y_rov=-141.03, vy_rov=-0.12, gy_rov= 0.88, L= 145.60, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-8198.40, Fy_tr= 169.91, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 113.09, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 72.40, y_rov=-141.12, vy_rov=-0.88, gy_rov=-0.76, L= 145.66, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 8243.96, Fy_tr=-208.31, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-166.63, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 72.50, y_rov=-141.12, vy_rov=-0.05, gy_rov= 0.83, L= 145.72, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-8242.53, Fy_tr= 190.95, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 132.40, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 72.60, y_rov=-141.21, vy_rov=-0.88, gy_rov=-0.83, L= 145.78, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 8287.97, Fy_tr=-208.32, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-167.08, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 72.70, y_rov=-141.22, vy_rov=-0.05, gy_rov= 0.83, L= 145.84, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-8286.90, Fy_tr= 202.04, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 143.49, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 72.80, y_rov=-141.31, vy_rov=-0.91, gy_rov=-0.87, L= 145.90, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 8336.45, Fy_tr=-179.07, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-129.33, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 72.90, y_rov=-141.32, vy_rov=-0.15, gy_rov= 0.76, L= 145.96, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-8334.99, Fy_tr= 208.35, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 152.52, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 73.00, y_rov=-141.43, vy_rov=-1.03, gy_rov=-0.88, L= 146.02, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 8398.16, Fy_tr=-208.32, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-128.84, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 73.10, y_rov=-141.43, vy_rov=-0.07, gy_rov= 0.96, L= 146.08, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-8396.86, Fy_tr= 208.36, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 150.22, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 73.20, y_rov=-141.53, vy_rov=-0.96, gy_rov=-0.89, L= 146.14, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 8451.54, Fy_tr=-189.33, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-128.28, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 73.30, y_rov=-141.54, vy_rov=-0.13, gy_rov= 0.83, L= 146.20, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-8445.18, Fy_tr= 166.75, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 109.99, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 73.40, y_rov=-141.63, vy_rov=-0.87, gy_rov=-0.74, L= 146.26, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 8490.02, Fy_tr=-144.66, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-104.97, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 73.50, y_rov=-141.66, vy_rov=-0.26, gy_rov= 0.61, L= 146.32, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-8480.60, Fy_tr= 128.36, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 78.08, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 73.60, y_rov=-141.74, vy_rov=-0.85, gy_rov=-0.60, L= 146.38, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 8523.55, Fy_tr=-208.34, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-172.95, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 73.70, y_rov=-141.74, vy_rov=-0.04, gy_rov= 0.81, L= 146.44, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-8522.26, Fy_tr= 208.38, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 149.75, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 73.80, y_rov=-141.84, vy_rov=-0.93, gy_rov=-0.89, L= 146.50, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 8573.52, Fy_tr=-188.91, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-135.64, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 73.90, y_rov=-141.85, vy_rov=-0.12, gy_rov= 0.81, L= 146.56, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-8572.19, Fy_tr= 166.09, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 109.19, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 74.00, y_rov=-141.94, vy_rov=-0.87, gy_rov=-0.74, L= 146.62, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 8616.89, Fy_tr=-143.76, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-105.44, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 74.10, y_rov=-141.96, vy_rov=-0.26, gy_rov= 0.61, L= 146.68, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-8612.27, Fy_tr= 208.38, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 158.20, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 74.20, y_rov=-142.07, vy_rov=-1.12, gy_rov=-0.86, L= 146.74, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 8687.13, Fy_tr=-208.34, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-104.41, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 74.30, y_rov=-142.08, vy_rov=-0.08, gy_rov= 1.04, L= 146.80, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-8684.17, Fy_tr= 208.39, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 150.37, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 74.40, y_rov=-142.18, vy_rov=-0.97, gy_rov=-0.89, L= 146.86, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 8739.78, Fy_tr=-191.15, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-128.69, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 74.50, y_rov=-142.19, vy_rov=-0.12, gy_rov= 0.85, L= 146.92, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-8730.39, Fy_tr= 208.40, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 151.48, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 74.60, y_rov=-142.29, vy_rov=-1.01, gy_rov=-0.88, L= 146.98, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 8790.80, Fy_tr=-208.37, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-135.98, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 74.70, y_rov=-142.30, vy_rov=-0.07, gy_rov= 0.94, L= 147.04, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-8783.70, Fy_tr= 208.41, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 150.21, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 74.80, y_rov=-142.39, vy_rov=-0.96, gy_rov=-0.89, L= 147.10, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 8838.46, Fy_tr=-208.38, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-148.07, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 74.90, y_rov=-142.40, vy_rov=-0.06, gy_rov= 0.90, L= 147.16, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-8832.81, Fy_tr= 191.67, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 133.35, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 75.00, y_rov=-142.49, vy_rov=-0.90, gy_rov=-0.83, L= 147.22, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 8880.53, Fy_tr=-167.05, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-121.80, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 75.10, y_rov=-142.51, vy_rov=-0.19, gy_rov= 0.71, L= 147.28, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-8869.94, Fy_tr= 208.44, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 154.18, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 75.20, y_rov=-142.61, vy_rov=-1.06, gy_rov=-0.88, L= 147.34, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 8937.76, Fy_tr=-192.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-104.12, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 75.30, y_rov=-142.63, vy_rov=-0.13, gy_rov= 0.93, L= 147.40, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-8919.79, Fy_tr= 168.31, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 111.68, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 75.40, y_rov=-142.72, vy_rov=-0.88, gy_rov=-0.75, L= 147.46, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 8965.89, Fy_tr=-208.43, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-166.79, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 75.50, y_rov=-142.72, vy_rov=-0.05, gy_rov= 0.83, L= 147.52, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-8964.10, Fy_tr= 208.47, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 149.92, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 75.60, y_rov=-142.81, vy_rov=-0.94, gy_rov=-0.89, L= 147.58, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 9016.44, Fy_tr=-208.44, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-153.54, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 75.70, y_rov=-142.82, vy_rov=-0.06, gy_rov= 0.88, L= 147.64, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-9014.77, Fy_tr= 208.48, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 150.09, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 75.80, y_rov=-142.91, vy_rov=-0.95, gy_rov=-0.89, L= 147.70, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 9068.47, Fy_tr=-208.44, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-150.73, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 75.90, y_rov=-142.92, vy_rov=-0.06, gy_rov= 0.89, L= 147.76, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-9066.87, Fy_tr= 208.48, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 150.13, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 76.00, y_rov=-143.02, vy_rov=-0.95, gy_rov=-0.89, L= 147.82, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 9120.85, Fy_tr=-208.45, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-150.23, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 76.10, y_rov=-143.02, vy_rov=-0.06, gy_rov= 0.89, L= 147.88, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-9119.32, Fy_tr= 208.49, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 150.14, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 76.20, y_rov=-143.12, vy_rov=-0.95, gy_rov=-0.89, L= 147.94, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 9173.39, Fy_tr=-189.09, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-130.79, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 76.30, y_rov=-143.13, vy_rov=-0.13, gy_rov= 0.82, L= 148.00, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-9166.26, Fy_tr= 208.49, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 151.70, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 76.40, y_rov=-143.23, vy_rov=-1.01, gy_rov=-0.88, L= 148.06, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 9227.52, Fy_tr=-196.84, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-123.43, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 76.50, y_rov=-143.24, vy_rov=-0.11, gy_rov= 0.90, L= 148.12, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-9215.01, Fy_tr= 179.51, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 122.21, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 76.60, y_rov=-143.33, vy_rov=-0.90, gy_rov=-0.79, L= 148.18, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 9263.28, Fy_tr=-208.48, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-162.71, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 76.70, y_rov=-143.34, vy_rov=-0.05, gy_rov= 0.85, L= 148.24, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-9261.71, Fy_tr= 189.15, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 130.65, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 76.80, y_rov=-143.42, vy_rov=-0.88, gy_rov=-0.83, L= 148.30, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 9307.66, Fy_tr=-208.49, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-167.83, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 76.90, y_rov=-143.43, vy_rov=-0.04, gy_rov= 0.83, L= 148.36, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-9306.54, Fy_tr= 123.80, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 65.23, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 77.00, y_rov=-143.49, vy_rov=-0.65, gy_rov=-0.61, L= 148.42, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 9342.40, Fy_tr=-105.71, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-109.24, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 77.10, y_rov=-143.52, vy_rov=-0.31, gy_rov= 0.34, L= 148.48, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-9337.12, Fy_tr= 208.51, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 162.32, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 77.20, y_rov=-143.64, vy_rov=-1.16, gy_rov=-0.85, L= 148.54, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 9418.63, Fy_tr=-208.48, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-92.38, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 77.30, y_rov=-143.65, vy_rov=-0.08, gy_rov= 1.08, L= 148.60, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-9417.77, Fy_tr= 208.52, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 150.49, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 77.40, y_rov=-143.75, vy_rov=-0.97, gy_rov=-0.89, L= 148.66, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 9474.12, Fy_tr=-188.75, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-126.15, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 77.50, y_rov=-143.76, vy_rov=-0.13, gy_rov= 0.84, L= 148.72, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-9469.12, Fy_tr= 207.48, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 150.83, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 77.60, y_rov=-143.86, vy_rov=-1.01, gy_rov=-0.88, L= 148.78, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 9530.67, Fy_tr=-208.49, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-135.01, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 77.70, y_rov=-143.87, vy_rov=-0.07, gy_rov= 0.94, L= 148.84, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-9527.04, Fy_tr= 208.53, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 150.33, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 77.80, y_rov=-143.96, vy_rov=-0.96, gy_rov=-0.89, L= 148.90, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 9582.47, Fy_tr=-208.50, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-148.06, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 77.90, y_rov=-143.97, vy_rov=-0.06, gy_rov= 0.90, L= 148.96, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-9579.28, Fy_tr= 208.54, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 150.21, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 78.00, y_rov=-144.06, vy_rov=-0.95, gy_rov=-0.89, L= 149.02, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 9633.92, Fy_tr=-208.51, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-149.84, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 78.10, y_rov=-144.07, vy_rov=-0.06, gy_rov= 0.89, L= 149.08, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-9631.06, Fy_tr= 208.55, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 150.20, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 78.20, y_rov=-144.16, vy_rov=-0.95, gy_rov=-0.89, L= 149.14, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 9685.61, Fy_tr=-208.52, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-150.14, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 78.30, y_rov=-144.17, vy_rov=-0.06, gy_rov= 0.89, L= 149.20, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-9683.02, Fy_tr= 189.88, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 131.53, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 78.40, y_rov=-144.26, vy_rov=-0.89, gy_rov=-0.83, L= 149.26, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 9730.57, Fy_tr=-162.94, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-119.45, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 78.50, y_rov=-144.28, vy_rov=-0.20, gy_rov= 0.69, L= 149.32, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-9723.68, Fy_tr= 205.14, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 151.49, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 78.60, y_rov=-144.39, vy_rov=-1.06, gy_rov=-0.86, L= 149.38, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 9792.15, Fy_tr=-208.53, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-120.92, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 78.70, y_rov=-144.39, vy_rov=-0.07, gy_rov= 0.99, L= 149.44, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-9788.54, Fy_tr= 189.65, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 131.55, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 78.80, y_rov=-144.48, vy_rov=-0.90, gy_rov=-0.83, L= 149.50, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 9837.56, Fy_tr=-208.54, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-162.08, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 78.90, y_rov=-144.49, vy_rov=-0.05, gy_rov= 0.85, L= 149.56, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-9836.60, Fy_tr= 119.30, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 60.80, ret= 0.58, exp=PILOT_DESC_ACC
